session_id,start_time,end_time,energy_kwh,duration_minutes,cost_inr,vehicle_type
SES_91691,2024-01-08 14:23:00,2024-01-08 15:44:45,7.42,81.8,122.81,3W
SES_60536,2024-02-15 17:42:00,2024-02-15 18:46:14,1.75,64.2,30.63,2W
SES_54581,2024-09-19 12:26:00,2024-09-19 15:02:21,41.84,156.4,706.01,4W
SES_13305,2024-04-17 18:58:00,2024-04-17 19:59:16,1.87,61.3,29.98,2W
SES_50348,2024-03-29 21:34:00,2024-03-29 22:52:18,2.68,78.3,41.33,2W
SES_87421,2024-04-14 17:17:00,2024-04-14 19:18:12,37.02,121.2,575.66,4W
SES_68281,2024-10-12 02:10:00,2024-10-12 03:39:58,9.0,90.0,150.15,3W
SES_71264,2024-07-22 08:22:00,2024-07-22 09:41:17,7.18,79.3,125.22,3W
SES_31185,2024-02-11 12:14:00,2024-02-11 13:56:07,3.01,102.1,50.26,2W
SES_21282,2024-01-02 12:32:00,2024-01-02 14:38:52,50.09,126.9,800.23,4W
SES_26704,2024-07-19 15:42:00,2024-07-19 16:37:04,9.47,55.1,165.24,3W
SES_21037,2024-10-23 21:23:00,2024-10-23 22:41:14,9.45,78.2,157.73,3W
SES_52996,2024-05-15 18:26:00,2024-05-15 19:15:21,59.12,49.4,1017.65,4W
SES_55999,2024-11-20 22:43:00,2024-11-21 00:25:51,21.16,102.9,373.91,4W
SES_85269,2024-04-19 19:32:00,2024-04-19 21:06:20,1.89,94.3,31.09,2W
SES_13905,2024-02-15 15:07:00,2024-02-15 17:27:44,26.84,140.7,426.4,4W
SES_84053,2024-10-01 09:26:00,2024-10-01 12:24:42,41.89,178.7,686.92,4W
SES_80790,2024-05-16 22:49:00,2024-05-17 00:08:20,2.04,79.3,34.06,2W
SES_24606,2024-12-11 20:32:00,2024-12-11 21:53:18,6.04,81.3,105.73,3W
SES_19945,2024-06-06 22:26:00,2024-06-06 23:48:36,40.57,82.6,678.83,4W
SES_43129,2024-12-30 07:21:00,2024-12-30 08:28:49,2.28,67.8,34.95,2W
SES_43829,2024-03-16 19:53:00,2024-03-16 20:41:22,6.56,48.4,99.39,3W
SES_84279,2024-09-26 18:02:00,2024-09-26 20:30:36,22.85,148.6,396.75,4W
SES_64180,2024-09-29 19:33:00,2024-09-29 20:17:46,8.72,44.8,149.81,3W
SES_52898,2024-12-16 00:01:00,2024-12-16 01:47:06,47.65,106.1,802.89,4W
SES_57642,2024-11-04 10:20:00,2024-11-04 11:24:17,43.46,64.3,776.34,4W
SES_76132,2024-06-29 21:09:00,2024-06-29 21:59:08,9.14,50.1,157.92,3W
SES_81978,2024-01-30 22:56:00,2024-01-30 23:34:39,2.52,38.7,40.13,2W
SES_91068,2024-12-20 21:48:00,2024-12-20 23:37:50,2.77,109.8,45.42,2W
SES_24568,2024-11-27 07:40:00,2024-11-27 08:52:04,2.97,72.1,48.58,2W
SES_67060,2024-08-30 16:52:00,2024-08-30 18:30:26,53.09,98.4,915.18,4W
SES_34962,2024-08-05 10:45:00,2024-08-05 11:31:42,54.05,46.7,848.96,4W
SES_92454,2024-07-22 18:06:00,2024-07-22 19:54:43,2.17,108.7,33.78,2W
SES_64026,2024-10-11 21:11:00,2024-10-11 22:11:12,1.86,60.2,31.18,2W
SES_58824,2024-06-30 18:34:00,2024-06-30 20:05:03,54.54,91.1,957.97,4W
SES_67106,2024-04-20 21:08:00,2024-04-20 22:37:26,47.52,89.4,765.87,4W
SES_19483,2024-08-12 14:43:00,2024-08-12 16:12:44,5.26,89.7,89.28,3W
SES_96076,2024-12-31 13:09:00,2024-12-31 14:29:20,7.94,80.3,132.05,3W
SES_10013,2024-03-19 20:00:00,2024-03-19 21:08:35,8.28,68.6,143.56,3W
SES_57246,2024-01-05 20:33:00,2024-01-05 22:07:30,1.67,94.5,25.4,2W
SES_83469,2024-08-15 07:01:00,2024-08-15 08:17:45,1.54,76.8,26.06,2W
SES_31246,2024-07-23 22:30:00,2024-07-23 23:09:15,2.27,39.3,40.52,2W
SES_94822,2024-12-18 04:52:00,2024-12-18 06:05:03,6.82,73.1,121.94,3W
SES_10525,2024-08-01 08:22:00,2024-08-01 09:16:21,58.02,54.4,1006.64,4W
SES_39984,2024-03-06 19:30:00,2024-03-06 22:29:48,25.56,179.8,448.04,4W
SES_55871,2024-12-03 06:30:00,2024-12-03 07:58:43,7.63,88.7,123.18,3W
SES_63244,2024-11-14 12:27:00,2024-11-14 13:00:18,2.23,33.3,36.88,2W
SES_98281,2024-04-21 16:19:00,2024-04-21 17:06:30,9.22,47.5,140.27,3W
SES_75223,2024-11-03 14:02:00,2024-11-03 14:49:59,6.49,48.0,102.76,3W
SES_16541,2024-10-22 05:31:00,2024-10-22 08:17:09,25.28,166.2,387.86,4W
SES_35440,2024-04-01 22:45:00,2024-04-01 23:47:05,2.27,62.1,38.81,2W
SES_89517,2024-07-29 18:17:00,2024-07-29 19:21:44,9.02,64.7,138.2,3W
SES_27403,2024-05-17 17:52:00,2024-05-17 19:40:14,20.56,108.2,348.8,4W
SES_60468,2024-09-14 23:36:00,2024-09-15 02:22:05,45.44,166.1,724.49,4W
SES_21197,2024-10-09 23:09:00,2024-10-10 01:16:57,56.9,128.0,975.88,4W
SES_52729,2024-04-05 04:09:00,2024-04-05 05:12:15,9.11,63.3,156.82,3W
SES_43393,2024-04-19 20:49:00,2024-04-19 22:04:42,7.63,75.7,117.44,3W
SES_72413,2024-05-26 18:15:00,2024-05-26 20:48:42,24.4,153.7,403.58,4W
SES_77503,2024-09-22 06:48:00,2024-09-22 08:20:39,3.46,92.7,52.64,2W
SES_26509,2024-06-18 16:45:00,2024-06-18 18:41:28,42.23,116.5,718.78,4W
SES_78279,2024-04-07 20:50:00,2024-04-07 22:40:09,2.25,110.2,38.42,2W
SES_38667,2024-06-10 03:25:00,2024-06-10 04:19:41,26.51,54.7,454.08,4W
SES_63480,2024-07-14 22:01:00,2024-07-14 23:09:30,5.17,68.5,80.58,3W
SES_63000,2024-02-01 18:43:00,2024-02-01 19:28:39,22.4,45.7,388.37,4W
SES_22004,2024-06-03 04:37:00,2024-06-03 06:31:12,2.81,114.2,44.13,2W
SES_76515,2024-10-02 21:50:00,2024-10-02 23:04:39,32.11,74.7,506.63,4W
SES_38883,2024-11-30 20:01:00,2024-11-30 21:15:47,1.87,74.8,33.39,2W
SES_44226,2024-06-02 21:38:00,2024-06-02 23:47:40,33.44,129.7,531.16,4W
SES_45821,2024-03-31 19:11:00,2024-03-31 20:26:21,8.42,75.4,145.6,3W
SES_53608,2024-01-03 17:42:00,2024-01-03 18:40:45,30.61,58.8,507.64,4W
SES_10804,2024-11-01 17:58:00,2024-11-01 19:37:07,2.94,99.1,45.91,2W
SES_75716,2024-04-13 12:11:00,2024-04-13 13:27:45,1.6,76.8,27.82,2W
SES_65937,2024-09-03 21:29:00,2024-09-03 23:48:23,34.64,139.4,541.9,4W
SES_88202,2024-05-13 14:26:00,2024-05-13 15:38:35,8.08,72.6,125.83,3W
SES_14581,2024-01-07 21:26:00,2024-01-07 22:20:31,27.79,54.5,474.25,4W
SES_75182,2024-12-27 23:06:00,2024-12-28 00:04:00,3.36,58.0,53.42,2W
SES_30787,2024-03-26 17:14:00,2024-03-26 19:00:08,2.99,106.1,49.92,2W
SES_44376,2024-03-19 19:55:00,2024-03-19 21:17:41,5.21,82.7,91.32,3W
SES_81894,2024-03-05 10:07:00,2024-03-05 11:33:50,7.44,86.8,130.37,3W
SES_44444,2024-07-30 08:57:00,2024-07-30 09:39:17,2.38,42.3,41.03,2W
SES_77440,2024-02-03 20:33:00,2024-02-03 23:32:08,20.56,179.1,356.63,4W
SES_49476,2024-01-19 12:09:00,2024-01-19 13:04:41,1.66,55.7,28.29,2W
SES_99209,2024-08-23 21:01:00,2024-08-23 21:39:33,1.97,38.6,32.12,2W
SES_23895,2024-07-23 21:28:00,2024-07-23 22:45:28,7.26,77.5,110.8,3W
SES_17486,2024-02-28 06:43:00,2024-02-28 07:46:43,8.28,63.7,132.09,3W
SES_69254,2024-09-20 15:44:00,2024-09-20 17:31:38,2.87,107.6,49.49,2W
SES_91539,2024-05-13 15:32:00,2024-05-13 16:53:42,1.87,81.7,30.45,2W
SES_23472,2024-12-19 15:55:00,2024-12-19 17:11:56,2.43,76.9,41.96,2W
SES_16047,2024-11-07 17:43:00,2024-11-07 18:48:43,31.24,65.7,537.94,4W
SES_84836,2024-07-12 08:05:00,2024-07-12 09:31:16,2.25,86.3,34.64,2W
SES_29552,2024-05-07 20:46:00,2024-05-07 22:22:51,2.86,96.9,50.59,2W
SES_32921,2024-09-11 20:35:00,2024-09-11 21:28:47,5.57,53.8,96.25,3W
SES_60812,2024-06-17 09:15:00,2024-06-17 10:33:50,2.02,78.8,33.86,2W
SES_59467,2024-07-25 13:34:00,2024-07-25 14:29:00,25.6,55.0,393.3,4W
SES_86015,2024-05-22 18:03:00,2024-05-22 19:07:20,40.09,64.3,635.92,4W
SES_76548,2024-03-19 10:52:00,2024-03-19 12:10:42,5.74,78.7,92.13,3W
SES_52905,2024-02-18 02:53:00,2024-02-18 05:02:42,53.6,129.7,820.38,4W
SES_30467,2024-04-17 14:16:00,2024-04-17 16:22:34,26.03,126.6,403.84,4W
SES_61141,2024-10-31 23:29:00,2024-11-01 01:00:15,3.01,91.3,54.1,2W
SES_30899,2024-03-07 10:29:00,2024-03-07 11:19:03,5.33,50.1,85.94,3W
SES_70800,2024-06-24 06:08:00,2024-06-24 07:41:45,48.77,93.8,751.99,4W
SES_72835,2024-03-27 21:14:00,2024-03-27 23:49:33,33.66,155.6,582.53,4W
SES_44723,2024-08-26 01:25:00,2024-08-26 03:01:59,23.3,97.0,377.4,4W
SES_81028,2024-03-10 21:06:00,2024-03-10 21:57:32,5.19,51.5,90.93,3W
SES_11819,2024-12-08 20:39:00,2024-12-08 21:37:21,44.27,58.4,775.73,4W
SES_13004,2024-07-20 15:03:00,2024-07-20 15:48:47,9.08,45.8,161.08,3W
SES_49823,2024-08-18 23:02:00,2024-08-19 00:06:45,6.13,64.8,96.03,3W
SES_66647,2024-05-03 16:06:00,2024-05-03 17:21:25,56.59,75.4,1014.98,4W
SES_65526,2024-09-27 00:17:00,2024-09-27 01:28:04,3.19,71.1,51.0,2W
SES_92429,2024-10-14 15:47:00,2024-10-14 16:54:11,33.4,67.2,519.73,4W
SES_57182,2024-09-23 14:42:00,2024-09-23 16:44:56,34.38,122.9,592.65,4W
SES_14968,2024-05-21 09:42:00,2024-05-21 10:27:21,9.63,45.4,146.21,3W
SES_86636,2024-07-01 19:02:00,2024-07-01 20:49:43,27.67,107.7,426.7,4W
SES_16667,2024-04-01 15:29:00,2024-04-01 16:24:34,9.52,55.6,168.0,3W
SES_42441,2024-02-24 19:50:00,2024-02-24 21:13:13,9.87,83.2,150.43,3W
SES_82700,2024-07-10 13:21:00,2024-07-10 15:26:20,36.52,125.3,654.97,4W
SES_50793,2024-11-05 06:51:00,2024-11-05 07:58:11,35.74,67.2,621.86,4W
SES_80687,2024-12-21 11:40:00,2024-12-21 12:42:59,5.04,63.0,77.61,3W
SES_50349,2024-09-13 05:29:00,2024-09-13 06:12:12,8.03,43.2,125.08,3W
SES_15106,2024-10-29 19:12:00,2024-10-29 20:23:15,1.59,71.3,28.59,2W
SES_46341,2024-02-21 07:13:00,2024-02-21 09:05:12,3.08,112.2,46.63,2W
SES_87335,2024-10-04 10:12:00,2024-10-04 11:19:33,6.4,67.6,106.58,3W
SES_30757,2024-06-03 12:42:00,2024-06-03 13:29:03,5.51,47.1,88.72,3W
SES_87563,2024-06-05 22:01:00,2024-06-05 23:31:33,49.86,90.6,842.42,4W
SES_12751,2024-02-15 20:41:00,2024-02-15 21:48:47,6.31,67.8,96.98,3W
SES_45368,2024-03-29 13:22:00,2024-03-29 14:27:35,6.22,65.6,101.85,3W
SES_19109,2024-02-11 23:13:00,2024-02-12 00:18:51,5.85,65.9,102.4,3W
SES_24810,2024-03-16 16:30:00,2024-03-16 17:36:22,2.06,66.4,32.6,2W
SES_71576,2024-10-25 23:31:00,2024-10-26 00:21:02,8.11,50.0,137.9,3W
SES_32644,2024-07-16 19:31:00,2024-07-16 20:34:49,3.09,63.8,47.82,2W
SES_62203,2024-12-19 12:56:00,2024-12-19 13:57:33,6.63,61.6,118.82,3W
SES_24957,2024-05-17 20:53:00,2024-05-17 21:51:44,8.98,58.7,153.08,3W
SES_27378,2024-04-07 12:00:00,2024-04-07 13:57:44,1.56,117.7,27.67,2W
SES_16441,2024-10-09 21:11:00,2024-10-09 23:53:49,26.89,162.8,453.66,4W
SES_50009,2024-10-18 19:48:00,2024-10-18 22:23:46,30.67,155.8,531.7,4W
SES_49044,2024-06-19 13:33:00,2024-06-19 14:48:03,24.68,75.1,420.07,4W
SES_31362,2024-09-29 03:01:00,2024-09-29 03:41:48,8.86,40.8,136.85,3W
SES_33431,2024-08-23 12:10:00,2024-08-23 13:35:51,6.08,85.9,108.41,3W
SES_25758,2024-10-13 14:20:00,2024-10-13 15:31:45,7.01,71.8,123.61,3W
SES_41531,2024-11-09 22:18:00,2024-11-10 00:03:00,2.34,105.0,40.71,2W
SES_79516,2024-10-07 20:58:00,2024-10-07 22:08:52,6.65,70.9,105.42,3W
SES_37830,2024-01-04 19:07:00,2024-01-04 20:26:31,7.3,79.5,109.63,3W
SES_71716,2024-06-12 21:53:00,2024-06-12 23:11:07,7.77,78.1,135.93,3W
SES_82840,2024-02-18 22:34:00,2024-02-18 23:50:48,59.56,76.8,962.93,4W
SES_80264,2024-11-20 08:35:00,2024-11-20 09:07:42,2.63,32.7,43.04,2W
SES_95486,2024-06-12 01:26:00,2024-06-12 02:53:16,7.97,87.3,133.73,3W
SES_96895,2024-06-15 21:14:00,2024-06-15 22:25:44,7.52,71.7,125.77,3W
SES_55056,2024-01-30 03:11:00,2024-01-30 04:12:09,6.68,61.2,114.6,3W
SES_79606,2024-02-16 22:46:00,2024-02-17 00:07:50,5.72,81.8,99.33,3W
SES_40762,2024-01-27 22:10:00,2024-01-27 23:58:41,3.43,108.7,61.16,2W
SES_45053,2024-04-23 11:33:00,2024-04-23 12:46:21,2.89,73.4,47.97,2W
SES_85726,2024-04-11 13:29:00,2024-04-11 15:30:37,32.03,121.6,500.0,4W
SES_29343,2024-04-01 00:54:00,2024-04-01 02:22:22,8.64,88.4,154.39,3W
SES_26220,2024-01-07 22:47:00,2024-01-07 23:20:41,2.45,33.7,43.63,2W
SES_15631,2024-09-09 23:27:00,2024-09-10 00:42:03,5.07,75.1,91.02,3W
SES_38495,2024-10-04 17:51:00,2024-10-04 18:59:45,35.97,68.8,547.95,4W
SES_51749,2024-09-04 12:50:00,2024-09-04 15:45:18,39.91,175.3,675.61,4W
SES_59745,2024-01-09 19:34:00,2024-01-09 20:15:11,3.3,41.2,51.16,2W
SES_93151,2024-09-03 22:03:00,2024-09-03 23:31:14,2.26,88.2,40.4,2W
SES_92465,2024-10-25 17:23:00,2024-10-25 18:21:47,1.54,58.8,25.17,2W
SES_99380,2024-09-08 12:35:00,2024-09-08 13:09:20,3.08,34.3,47.6,2W
SES_48146,2024-05-20 19:14:00,2024-05-20 20:16:38,2.46,62.6,39.45,2W
SES_75935,2024-03-13 06:39:00,2024-03-13 07:21:35,3.14,42.6,52.44,2W
SES_11133,2024-07-26 12:17:00,2024-07-26 14:55:03,41.2,158.1,721.64,4W
SES_65261,2024-03-27 16:03:00,2024-03-27 19:01:57,43.49,179.0,662.89,4W
SES_98979,2024-03-14 22:00:00,2024-03-14 23:03:31,2.53,63.5,44.73,2W
SES_85269,2024-07-20 13:01:00,2024-07-20 14:38:04,53.27,97.1,835.13,4W
SES_40604,2024-09-25 12:19:00,2024-09-25 13:41:48,7.09,82.8,115.39,3W
SES_68139,2024-07-18 05:13:00,2024-07-18 07:11:54,35.99,118.9,620.05,4W
SES_64016,2024-11-11 13:03:00,2024-11-11 13:53:48,2.75,50.8,45.87,2W
SES_89971,2024-10-18 21:19:00,2024-10-18 23:01:45,2.86,102.8,47.57,2W
SES_43437,2024-12-26 14:30:00,2024-12-26 15:30:32,7.38,60.5,112.92,3W
SES_56891,2024-11-29 21:59:00,2024-11-29 22:57:55,9.13,58.9,143.95,3W
SES_79553,2024-01-04 07:55:00,2024-01-04 09:10:21,8.24,75.4,145.39,3W
SES_13100,2024-02-11 19:45:00,2024-02-11 20:54:28,5.64,69.5,93.65,3W
SES_18918,2024-12-30 04:51:00,2024-12-30 05:59:17,2.58,68.3,41.52,2W
SES_85671,2024-09-24 12:10:00,2024-09-24 14:06:42,42.09,116.7,646.04,4W
SES_94168,2024-12-01 21:23:00,2024-12-01 22:46:31,2.28,83.5,36.53,2W
SES_61441,2024-05-10 23:21:00,2024-05-11 01:07:00,52.66,106.0,817.96,4W
SES_77649,2024-09-24 21:35:00,2024-09-24 22:53:55,47.34,78.9,743.24,4W
SES_83951,2024-06-03 13:16:00,2024-06-03 14:58:15,2.84,102.3,48.33,2W
SES_48395,2024-06-24 14:02:00,2024-06-24 15:50:31,28.06,108.5,464.1,4W
SES_94218,2024-03-17 19:34:00,2024-03-17 20:58:52,2.96,84.9,50.16,2W
SES_98024,2024-02-09 07:47:00,2024-02-09 10:46:28,48.3,179.5,739.14,4W
SES_73274,2024-03-21 15:32:00,2024-03-21 16:55:36,7.82,83.6,135.46,3W
SES_88336,2024-10-03 19:59:00,2024-10-03 22:50:16,53.27,171.3,944.22,4W
SES_29634,2024-08-05 08:31:00,2024-08-05 09:17:14,7.2,46.2,129.48,3W
SES_34659,2024-07-20 20:15:00,2024-07-20 22:19:19,52.25,124.3,804.1,4W
SES_30415,2024-05-24 01:58:00,2024-05-24 03:10:18,2.55,72.3,44.75,2W
SES_40854,2024-11-28 19:01:00,2024-11-28 20:19:35,7.54,78.6,130.2,3W
SES_87631,2024-05-28 06:51:00,2024-05-28 08:32:11,34.44,101.2,600.59,4W
SES_64687,2024-08-10 03:51:00,2024-08-10 06:31:56,47.12,160.9,748.4,4W
SES_84357,2024-04-19 04:18:00,2024-04-19 06:04:58,44.68,107.0,749.16,4W
SES_83847,2024-01-08 22:07:00,2024-01-08 23:46:06,43.15,99.1,716.71,4W
SES_20023,2024-05-12 07:04:00,2024-05-12 08:58:13,3.5,114.2,58.21,2W
SES_99732,2024-09-02 12:25:00,2024-09-02 14:20:10,3.13,115.2,47.13,2W
SES_66864,2024-11-07 19:29:00,2024-11-07 20:17:50,3.04,48.8,47.84,2W
SES_30384,2024-05-02 10:35:00,2024-05-02 11:51:42,57.42,76.7,864.92,4W
SES_72207,2024-06-20 10:11:00,2024-06-20 11:34:39,6.49,83.7,114.51,3W
SES_20608,2024-03-28 14:16:00,2024-03-28 16:38:24,45.84,142.4,761.78,4W
SES_65211,2024-06-11 18:06:00,2024-06-11 20:09:16,49.03,123.3,750.45,4W
SES_27253,2024-10-27 08:32:00,2024-10-27 09:34:43,6.87,62.7,105.28,3W
SES_12017,2024-09-26 13:22:00,2024-09-26 15:13:35,43.63,111.6,662.61,4W
SES_27054,2024-09-19 18:03:00,2024-09-19 19:07:20,7.12,64.3,112.37,3W
SES_20920,2024-07-04 18:24:00,2024-07-04 19:03:21,1.64,39.4,27.76,2W
SES_53261,2024-10-01 16:18:00,2024-10-01 17:24:03,9.78,66.1,147.27,3W
SES_69017,2024-04-01 19:32:00,2024-04-01 21:35:16,26.12,123.3,392.79,4W
SES_12091,2024-09-20 22:19:00,2024-09-20 23:40:27,2.26,81.5,36.67,2W
SES_88460,2024-01-12 09:26:00,2024-01-12 11:28:29,41.33,122.5,629.36,4W
SES_37700,2024-10-07 16:09:00,2024-10-07 17:59:25,40.02,110.4,659.07,4W
SES_25429,2024-08-28 12:44:00,2024-08-28 13:14:59,2.99,31.0,49.96,2W
SES_41494,2024-07-28 19:02:00,2024-07-28 20:28:14,2.66,86.2,40.01,2W
SES_37654,2024-01-24 15:05:00,2024-01-24 15:35:54,3.39,30.9,59.5,2W
SES_81741,2024-05-07 23:15:00,2024-05-08 00:30:31,28.98,75.5,478.96,4W
SES_91038,2024-08-03 04:55:00,2024-08-03 05:29:22,2.02,34.4,32.07,2W
SES_51951,2024-06-04 08:09:00,2024-06-04 08:59:17,9.74,50.3,151.89,3W
SES_58715,2024-04-27 10:48:00,2024-04-27 11:20:51,1.5,32.9,25.63,2W
SES_86865,2024-01-12 15:13:00,2024-01-12 18:12:04,24.35,179.1,437.96,4W
SES_88257,2024-08-01 13:31:00,2024-08-01 14:36:17,7.55,65.3,126.75,3W
SES_67926,2024-04-14 07:57:00,2024-04-14 08:56:19,27.35,59.3,427.52,4W
SES_27472,2024-02-20 06:38:00,2024-02-20 08:24:12,1.91,106.2,30.99,2W
SES_39155,2024-01-08 09:47:00,2024-01-08 10:42:02,5.67,55.0,89.07,3W
SES_74899,2024-01-02 09:52:00,2024-01-02 11:31:37,55.67,99.6,937.19,4W
SES_76250,2024-04-26 21:45:00,2024-04-26 22:58:34,7.84,73.6,120.49,3W
SES_19691,2024-04-21 21:15:00,2024-04-21 23:14:54,2.86,119.9,43.53,2W
SES_48157,2024-07-11 22:16:00,2024-07-11 23:22:05,2.47,66.1,41.83,2W
SES_87109,2024-01-16 11:17:00,2024-01-16 12:36:21,23.35,79.4,367.12,4W
SES_45915,2024-09-30 14:56:00,2024-09-30 16:13:03,29.0,77.1,468.15,4W
SES_64033,2024-12-14 07:41:00,2024-12-14 08:50:11,9.75,69.2,157.31,3W
SES_43600,2024-11-30 14:22:00,2024-11-30 15:24:01,2.39,62.0,42.67,2W
SES_27151,2024-10-08 10:32:00,2024-10-08 12:30:55,2.84,118.9,46.42,2W
SES_95509,2024-05-11 08:40:00,2024-05-11 09:34:16,5.79,54.3,94.36,3W
SES_56623,2024-02-13 21:33:00,2024-02-14 00:21:27,51.26,168.5,919.8,4W
SES_42728,2024-05-27 16:22:00,2024-05-27 19:00:21,28.63,158.4,438.8,4W
SES_11793,2024-12-31 20:09:00,2024-12-31 21:26:26,1.73,77.4,28.84,2W
SES_37717,2024-09-15 20:39:00,2024-09-15 21:52:46,6.92,73.8,118.49,3W
SES_13232,2024-05-02 07:42:00,2024-05-02 10:40:07,47.74,178.1,825.66,4W
SES_61250,2024-05-08 15:05:00,2024-05-08 16:07:02,5.29,62.0,80.2,3W
SES_33282,2024-02-24 16:50:00,2024-02-24 17:57:12,5.58,67.2,91.96,3W
SES_94311,2024-09-16 09:41:00,2024-09-16 10:29:08,1.77,48.1,29.87,2W
SES_41617,2024-08-08 14:23:00,2024-08-08 16:01:10,3.27,98.2,54.64,2W
SES_46165,2024-04-16 09:27:00,2024-04-16 10:30:26,27.49,63.4,459.06,4W
SES_90989,2024-08-29 17:37:00,2024-08-29 18:29:04,8.54,52.1,147.87,3W
SES_63879,2024-07-30 08:33:00,2024-07-30 09:54:27,5.67,81.5,96.95,3W
SES_96600,2024-10-11 16:00:00,2024-10-11 17:05:22,8.23,65.4,129.92,3W
SES_51471,2024-08-14 09:14:00,2024-08-14 09:56:31,7.23,42.5,112.41,3W
SES_44344,2024-06-30 14:24:00,2024-06-30 15:26:02,2.49,62.0,41.95,2W
SES_50575,2024-03-16 18:50:00,2024-03-16 19:54:43,8.35,64.7,126.15,3W
SES_52667,2024-02-10 12:42:00,2024-02-10 13:37:27,6.01,55.5,98.91,3W
SES_25575,2024-09-03 16:48:00,2024-09-03 19:32:34,32.0,164.6,527.42,4W
SES_59475,2024-06-22 22:58:00,2024-06-23 00:16:56,1.98,78.9,34.09,2W
SES_63899,2024-07-21 12:04:00,2024-07-21 14:58:45,21.64,174.8,351.28,4W
SES_98019,2024-12-06 22:44:00,2024-12-06 23:42:38,5.36,58.6,94.24,3W
SES_61724,2024-12-22 15:57:00,2024-12-22 16:34:30,2.0,37.5,34.75,2W
SES_65769,2024-07-01 13:16:00,2024-07-01 14:16:02,58.13,60.0,1042.62,4W
SES_44214,2024-10-26 13:06:00,2024-10-26 15:31:27,58.3,145.5,916.72,4W
SES_42527,2024-09-12 17:13:00,2024-09-12 19:35:00,35.69,142.0,561.6,4W
SES_19811,2024-01-24 13:42:00,2024-01-24 16:31:45,46.22,169.8,796.81,4W
SES_20118,2024-03-09 16:18:00,2024-03-09 17:12:36,9.91,54.6,174.19,3W
SES_74742,2024-10-31 18:18:00,2024-10-31 19:07:46,5.02,49.8,76.97,3W
SES_49135,2024-02-24 19:51:00,2024-02-24 21:01:02,24.18,70.0,411.73,4W
SES_52523,2024-03-13 22:58:00,2024-03-14 00:08:37,2.31,70.6,35.45,2W
SES_31797,2024-09-27 19:10:00,2024-09-27 20:13:44,22.38,63.7,384.23,4W
SES_31810,2024-09-28 02:45:00,2024-09-28 04:16:03,2.84,91.1,45.93,2W
SES_69041,2024-12-05 07:32:00,2024-12-05 10:30:39,58.99,178.7,1033.14,4W
SES_33402,2024-11-30 19:35:00,2024-11-30 20:20:41,2.02,45.7,31.21,2W
SES_12607,2024-07-18 21:16:00,2024-07-18 22:34:34,8.32,78.6,140.35,3W
SES_15927,2024-12-08 17:14:00,2024-12-08 18:30:17,6.99,76.3,108.4,3W
SES_83760,2024-01-31 17:46:00,2024-01-31 19:48:28,57.6,122.5,970.97,4W
SES_20130,2024-03-23 18:10:00,2024-03-23 18:58:36,7.13,48.6,119.73,3W
SES_69220,2024-02-25 14:05:00,2024-02-25 15:12:57,2.8,68.0,48.41,2W
SES_93432,2024-09-11 15:31:00,2024-09-11 16:54:30,7.17,83.5,126.87,3W
SES_72474,2024-12-30 23:24:00,2024-12-31 01:44:08,25.04,140.1,408.31,4W
SES_31648,2024-11-22 17:17:00,2024-11-22 18:23:05,7.49,66.1,128.1,3W
SES_63263,2024-03-16 06:03:00,2024-03-16 06:50:08,7.54,47.1,122.67,3W
SES_31099,2024-07-18 19:33:00,2024-07-18 21:18:07,3.23,105.1,56.95,2W
SES_14500,2024-11-23 19:42:00,2024-11-23 20:34:33,23.94,52.6,399.19,4W
SES_29836,2024-07-04 19:03:00,2024-07-04 20:12:08,8.32,69.1,144.84,3W
SES_18028,2024-07-26 04:04:00,2024-07-26 06:55:13,20.03,171.2,346.43,4W
SES_70088,2024-10-27 13:38:00,2024-10-27 15:12:42,33.46,94.7,559.43,4W
SES_67938,2024-12-20 22:09:00,2024-12-20 23:09:45,2.01,60.8,34.16,2W
SES_32251,2024-08-06 22:28:00,2024-08-07 00:54:05,33.71,146.1,580.18,4W
SES_19386,2024-08-23 20:18:00,2024-08-23 23:08:06,58.03,170.1,1031.56,4W
SES_28405,2024-11-12 18:10:00,2024-11-12 19:06:10,53.47,56.2,819.46,4W
SES_67847,2024-01-28 17:41:00,2024-01-28 19:10:21,29.76,89.4,509.07,4W
SES_41537,2024-11-19 22:43:00,2024-11-19 23:25:24,7.52,42.4,134.94,3W
SES_68280,2024-03-08 02:44:00,2024-03-08 04:04:32,8.29,80.5,127.93,3W
SES_76330,2024-02-18 06:18:00,2024-02-18 07:29:00,54.88,71.0,854.53,4W
SES_63846,2024-08-15 13:54:00,2024-08-15 15:40:59,51.35,107.0,771.94,4W
SES_37138,2024-07-27 03:41:00,2024-07-27 05:45:32,55.65,124.5,844.83,4W
SES_44539,2024-01-25 03:53:00,2024-01-25 05:16:17,8.34,83.3,131.33,3W
SES_83904,2024-02-24 14:20:00,2024-02-24 16:00:32,55.86,100.5,860.29,4W
SES_57964,2024-05-08 14:05:00,2024-05-08 15:20:26,38.98,75.4,679.56,4W
SES_10022,2024-12-30 19:29:00,2024-12-30 20:58:06,7.44,89.1,112.94,3W
SES_67037,2024-11-26 18:11:00,2024-11-26 18:55:11,5.26,44.2,88.15,3W
SES_88435,2024-12-18 17:32:00,2024-12-18 19:17:52,3.39,105.9,59.25,2W
