session_id,station_id,session_start,session_end,duration_minutes,energy_delivered_kwh,peak_power_kw,average_power_kw,total_cost_inr,cost_per_kwh,user_id,payment_method,charging_completed,connector_type,operator,city,state,session_type,vehicle_type,start_soc_percent,end_soc_percent,temperature_c,session_rating
SES00000485,REAL_0079,2025-09-04 10:03:28,2025-09-04 10:19:28,16,8.71,50.0,42.5,104.5,12.0,USER288765,Card,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,Commercial,34,80,25,4
SES00000486,REAL_0079,2025-07-06 07:41:28,2025-07-06 07:59:28,18,12.62,50.0,42.4,151.47,12.0,USER314345,Card,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,Commercial,17,88,23,5
SES00000487,REAL_0079,2025-07-07 04:15:28,2025-07-07 04:53:28,38,24.11,50.0,46.3,289.37,12.0,USER387543,Cash,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,40,94,37,5
SES00000488,REAL_0079,2025-07-06 21:46:28,2025-07-06 22:13:28,27,18.12,50.0,41.0,217.42,12.0,USER470603,UPI,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,2-Wheeler,11,77,22,5
SES00000489,REAL_0079,2025-08-05 08:30:28,2025-08-05 08:50:28,20,12.73,50.0,46.4,152.75,12.0,USER612918,Wallet,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,Commercial,13,86,33,4
SES00000490,REAL_0079,2025-07-16 10:56:28,2025-07-16 11:31:28,35,20.4,50.0,40.5,244.82,12.0,USER167608,UPI,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,2-Wheeler,10,84,24,5
SES00000491,REAL_0079,2025-10-04 10:07:28,2025-10-04 10:26:28,19,10.46,50.0,44.6,125.51,12.0,USER522281,UPI,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,11,76,36,1
SES00000492,REAL_0079,2025-08-04 19:28:28,2025-08-04 20:03:28,35,23.64,50.0,38.0,283.65,12.0,USER305832,UPI,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,28,71,29,5
SES00000493,REAL_0079,2025-09-19 04:20:28,2025-09-19 04:39:28,19,11.23,50.0,46.9,134.79,12.0,USER214398,Cash,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,2-Wheeler,28,69,24,5
SES00000494,REAL_0079,2025-08-27 20:53:28,2025-08-27 21:35:28,42,24.97,50.0,46.6,299.69,12.0,USER143835,Cash,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,37,64,24,5
SES00000495,REAL_0079,2025-09-18 03:29:28,2025-09-18 04:00:28,31,23.12,50.0,44.0,277.41,12.0,USER528596,Card,False,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,16,64,22,5
SES00000496,REAL_0079,2025-07-23 07:05:28,2025-07-23 07:35:28,30,20.67,50.0,45.2,248.06,12.0,USER173833,Cash,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,19,61,24,5
SES00000497,REAL_0079,2025-08-02 00:34:28,2025-08-02 01:06:28,32,19.77,50.0,40.8,237.21,12.0,USER340206,UPI,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,20,66,20,4
SES00000498,REAL_0079,2025-07-24 10:00:28,2025-07-24 10:27:28,27,19.87,50.0,35.2,238.44,12.0,USER386316,Card,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,12,79,20,4
SES00000499,REAL_0079,2025-08-21 04:38:28,2025-08-21 05:21:28,43,26.82,50.0,41.9,321.85,12.0,USER788483,Wallet,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,Commercial,11,75,28,4
SES00000500,REAL_0079,2025-09-15 05:36:28,2025-09-15 05:59:28,23,16.9,50.0,39.5,202.86,12.0,USER817329,Card,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,Commercial,14,62,25,5
SES00000501,REAL_0079,2025-07-21 02:38:28,2025-07-21 03:03:28,25,14.61,50.0,42.9,175.37,12.0,USER861520,Card,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,Commercial,29,81,32,4
SES00000502,REAL_0079,2025-08-30 01:39:28,2025-08-30 02:11:28,32,20.17,50.0,36.3,242.09,12.0,USER978648,Wallet,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,2-Wheeler,25,76,37,3
SES00000503,REAL_0079,2025-09-11 04:48:28,2025-09-11 05:29:28,41,28.1,50.0,41.5,337.15,12.0,USER599505,Cash,False,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,2-Wheeler,37,95,39,4
SES00000504,REAL_0079,2025-09-25 04:04:28,2025-09-25 04:26:28,22,14.03,50.0,38.4,168.36,12.0,USER416033,UPI,True,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,4-Wheeler,26,64,28,4
SES00000505,REAL_0079,2025-07-21 11:40:28,2025-07-21 11:56:28,16,8.86,50.0,41.7,106.32,12.0,USER910687,UPI,False,"CCS, CHAdeMO",TATA Power,Hyderabad,Telangana,DC Fast,2-Wheeler,27,64,27,5
SES00000506,REAL_0091,2025-07-28 05:36:28,2025-07-28 06:57:28,81,8.41,7.4,6.6,67.31,8.0,USER554482,UPI,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,23,90,21,3
SES00000507,REAL_0091,2025-07-26 07:07:28,2025-07-26 10:53:28,226,20.72,7.4,5.4,165.73,8.0,USER276239,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,10,73,23,5
SES00000508,REAL_0091,2025-08-29 20:11:28,2025-08-29 23:47:28,216,21.45,7.4,5.6,171.57,8.0,USER482439,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,32,69,23,3
SES00000509,REAL_0091,2025-08-13 06:05:28,2025-08-13 10:56:28,291,24.66,7.4,6.4,197.25,8.0,USER715900,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,12,77,28,4
SES00000510,REAL_0091,2025-07-10 21:14:28,2025-07-10 23:29:28,135,12.0,7.4,6.9,95.98,8.0,USER143738,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,16,86,35,3
SES00000511,REAL_0091,2025-10-02 19:16:28,2025-10-02 21:43:28,147,16.03,7.4,6.6,128.23,8.0,USER317784,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,15,66,27,4
SES00000512,REAL_0091,2025-08-22 11:51:28,2025-08-22 14:00:28,129,11.53,7.4,5.9,92.24,8.0,USER425981,Wallet,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,40,83,35,4
SES00000513,REAL_0091,2025-07-25 21:00:28,2025-07-26 00:07:28,187,15.61,7.4,6.8,124.87,8.0,USER803854,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,27,90,40,4
SES00000514,REAL_0091,2025-09-24 01:05:28,2025-09-24 03:15:28,130,12.47,7.4,6.9,99.77,8.0,USER353802,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,17,89,30,4
SES00000515,REAL_0091,2025-07-06 02:56:28,2025-07-06 06:53:28,237,22.78,7.4,6.7,182.22,8.0,USER210236,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,18,95,30,1
SES00000516,REAL_0091,2025-09-25 00:28:28,2025-09-25 01:34:28,66,5.54,7.4,5.7,44.29,8.0,USER765243,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,21,89,37,1
SES00000517,REAL_0091,2025-09-24 09:42:28,2025-09-24 11:43:28,121,10.34,7.4,6.2,82.68,8.0,USER340986,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,37,95,40,3
SES00000518,REAL_0091,2025-07-31 04:17:28,2025-07-31 08:32:28,255,28.27,7.4,6.5,226.17,8.0,USER658758,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,16,73,40,3
SES00000519,REAL_0091,2025-08-27 20:43:28,2025-08-27 21:44:28,61,5.89,7.4,6.9,47.11,8.0,USER125477,Cash,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,27,95,37,1
SES00000520,REAL_0091,2025-09-04 20:12:28,2025-09-04 23:21:28,189,18.87,7.4,5.4,150.96,8.0,USER746663,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,17,80,40,1
SES00000521,REAL_0091,2025-07-24 01:29:28,2025-07-24 04:02:28,153,13.89,7.4,7.0,111.09,8.0,USER448108,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,22,67,23,4
SES00000522,REAL_0091,2025-08-13 02:54:28,2025-08-13 06:59:28,245,19.72,7.4,6.7,157.74,8.0,USER441505,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,37,75,32,4
SES00000523,REAL_0091,2025-08-11 10:33:28,2025-08-11 14:16:28,223,22.09,7.4,5.9,176.74,8.0,USER586619,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,29,70,26,5
SES00000524,REAL_0091,2025-08-01 04:42:28,2025-08-01 07:53:28,191,18.77,7.4,6.5,150.19,8.0,USER746812,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,25,92,28,5
SES00000525,REAL_0091,2025-08-21 11:07:28,2025-08-21 15:40:28,273,28.6,7.4,6.8,228.8,8.0,USER694210,Wallet,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,22,71,33,3
SES00000526,REAL_0091,2025-07-08 00:16:28,2025-07-08 03:44:28,208,18.77,7.4,5.6,150.16,8.0,USER756406,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,38,85,33,4
SES00000527,REAL_0091,2025-07-13 07:12:28,2025-07-13 11:50:28,278,23.22,7.4,6.9,185.78,8.0,USER504504,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,20,61,32,3
SES00000528,REAL_0091,2025-07-24 10:49:28,2025-07-24 15:39:28,290,27.88,7.4,6.5,223.06,8.0,USER530485,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,33,72,27,5
SES00000529,REAL_0091,2025-07-11 06:30:28,2025-07-11 09:22:28,172,14.46,7.4,6.8,115.66,8.0,USER765508,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,17,67,26,4
SES00000530,REAL_0091,2025-08-24 11:10:28,2025-08-24 13:49:28,159,14.74,7.4,6.8,117.9,8.0,USER889296,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,40,64,27,5
SES00000531,REAL_0091,2025-07-05 22:47:28,2025-07-06 01:12:28,145,14.03,7.4,6.9,112.24,8.0,USER965639,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,24,78,33,4
SES00000532,REAL_0091,2025-09-01 07:58:28,2025-09-01 11:04:28,186,16.53,7.4,6.7,132.2,8.0,USER435788,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,34,82,22,4
SES00000533,REAL_0091,2025-08-27 11:26:28,2025-08-27 16:09:28,283,24.84,7.4,6.3,198.68,8.0,USER400140,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,17,95,33,5
SES00000534,REAL_0091,2025-07-10 11:07:28,2025-07-10 14:39:28,212,17.74,7.4,6.3,141.9,8.0,USER130568,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,22,63,38,2
SES00000535,REAL_0091,2025-08-11 11:00:28,2025-08-11 13:26:28,146,16.01,7.4,6.1,128.09,8.0,USER152973,Cash,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,37,66,29,3
SES00000536,REAL_0091,2025-07-21 20:00:28,2025-07-22 00:31:28,271,23.81,7.4,6.2,190.5,8.0,USER512718,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,17,86,34,5
SES00000537,REAL_0091,2025-07-27 21:28:28,2025-07-27 23:51:28,143,12.08,7.4,6.9,96.66,8.0,USER169472,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,24,61,32,5
SES00000538,REAL_0091,2025-09-16 20:49:28,2025-09-16 23:24:28,155,15.37,7.4,5.4,122.96,8.0,USER223243,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,11,69,32,3
SES00000539,REAL_0091,2025-07-16 07:09:28,2025-07-16 11:54:28,285,27.45,7.4,6.1,219.58,8.0,USER642704,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,15,91,22,3
SES00000540,REAL_0091,2025-10-02 00:42:28,2025-10-02 04:26:28,224,20.47,7.4,5.5,163.73,8.0,USER829308,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,16,67,34,5
SES00000541,REAL_0091,2025-09-18 20:51:28,2025-09-18 23:09:28,138,14.42,7.4,6.8,115.33,8.0,USER368491,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,18,65,30,5
SES00000542,REAL_0091,2025-09-26 10:03:28,2025-09-26 13:16:28,193,15.9,7.4,6.0,127.22,8.0,USER868057,Wallet,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,29,71,28,5
SES00000543,REAL_0091,2025-07-21 06:47:28,2025-07-21 10:45:28,238,22.91,7.4,6.0,183.25,8.0,USER260877,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,28,76,40,5
SES00000544,REAL_0091,2025-08-28 22:11:28,2025-08-29 00:02:28,111,11.29,7.4,6.4,90.32,8.0,USER112321,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,25,84,35,4
SES00000545,REAL_0091,2025-09-17 08:21:28,2025-09-17 09:46:28,85,8.97,7.4,6.7,71.79,8.0,USER463059,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,27,67,32,4
SES00000546,REAL_0091,2025-07-20 08:02:28,2025-07-20 12:27:28,265,21.98,7.4,5.5,175.81,8.0,USER637220,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,35,78,30,4
SES00000547,REAL_0091,2025-09-03 11:16:28,2025-09-03 15:08:28,232,19.29,7.4,5.5,154.35,8.0,USER128578,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,35,60,26,3
SES00000548,REAL_0091,2025-08-05 19:41:28,2025-08-05 23:39:28,238,22.23,7.4,5.3,177.83,8.0,USER447994,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,21,91,37,5
SES00000549,REAL_0091,2025-07-09 05:34:28,2025-07-09 07:20:28,106,11.56,7.4,7.0,92.44,8.0,USER589798,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,22,82,38,1
SES00000550,REAL_0091,2025-07-19 07:26:28,2025-07-19 08:42:28,76,7.23,7.4,5.6,57.85,8.0,USER827342,Cash,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,40,73,27,4
SES00000551,REAL_0091,2025-09-18 23:48:28,2025-09-19 03:51:28,243,24.08,7.4,5.5,192.64,8.0,USER399372,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,12,65,32,4
SES00000552,REAL_0091,2025-07-26 08:38:28,2025-07-26 11:28:28,170,17.39,7.4,6.7,139.15,8.0,USER310214,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,11,66,39,4
SES00000553,REAL_0091,2025-09-26 07:20:28,2025-09-26 11:43:28,263,25.1,7.4,5.5,200.83,8.0,USER828777,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,37,88,28,5
SES00000554,REAL_0091,2025-07-27 00:38:28,2025-07-27 04:18:28,220,23.43,7.4,5.7,187.43,8.0,USER958818,Cash,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,19,80,31,5
SES00000555,REAL_0091,2025-09-17 11:08:28,2025-09-17 12:42:28,94,7.75,7.4,5.5,61.99,8.0,USER962495,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,19,67,37,4
SES00000556,REAL_0091,2025-08-14 23:30:28,2025-08-15 02:41:28,191,17.72,7.4,6.8,141.79,8.0,USER281339,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,16,64,33,4
SES00000557,REAL_0091,2025-08-03 03:00:28,2025-08-03 06:14:28,194,20.34,7.4,6.1,162.71,8.0,USER633151,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,33,93,27,4
SES00000558,REAL_0091,2025-10-03 01:16:28,2025-10-03 05:54:28,278,30.56,7.4,5.9,244.52,8.0,USER436068,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,39,75,31,4
SES00000559,REAL_0091,2025-09-19 11:21:28,2025-09-19 14:35:28,194,17.11,7.4,6.8,136.87,8.0,USER917590,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,24,88,22,4
SES00000560,REAL_0091,2025-09-02 06:37:28,2025-09-02 08:30:28,113,10.51,7.4,6.7,84.07,8.0,USER402181,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,39,81,20,2
SES00000561,REAL_0091,2025-09-24 19:44:28,2025-09-25 00:06:28,262,28.18,7.4,7.0,225.44,8.0,USER827953,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,35,92,22,4
SES00000562,REAL_0091,2025-07-15 20:57:28,2025-07-15 22:51:28,114,10.47,7.4,5.7,83.73,8.0,USER481046,Card,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,17,90,28,5
SES00000563,REAL_0091,2025-07-08 03:48:28,2025-07-08 07:57:28,249,22.97,7.4,5.4,183.76,8.0,USER989639,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,30,73,23,5
SES00000564,REAL_0091,2025-09-03 20:17:28,2025-09-04 01:00:28,283,26.82,7.4,6.5,214.6,8.0,USER870478,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,26,80,40,4
SES00000565,REAL_0091,2025-08-04 05:20:28,2025-08-04 06:33:28,73,7.82,7.4,6.5,62.53,8.0,USER813671,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,15,78,21,3
SES00000566,REAL_0091,2025-08-28 07:25:28,2025-08-28 11:21:28,236,19.27,7.4,5.8,154.19,8.0,USER397820,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,10,65,29,5
SES00000567,REAL_0091,2025-07-13 00:34:28,2025-07-13 02:50:28,136,12.77,7.4,5.4,102.13,8.0,USER449285,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,13,85,40,5
SES00000568,REAL_0091,2025-09-19 07:56:28,2025-09-19 11:16:28,200,22.05,7.4,6.9,176.41,8.0,USER637969,Wallet,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,40,94,25,2
SES00000569,REAL_0091,2025-07-25 20:37:28,2025-07-25 23:53:28,196,17.37,7.4,5.6,138.93,8.0,USER696957,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,32,64,38,2
SES00000570,REAL_0091,2025-09-06 00:42:28,2025-09-06 01:49:28,67,6.6,7.4,7.0,52.81,8.0,USER478030,Wallet,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,32,71,31,5
SES00000571,REAL_0091,2025-07-25 11:19:28,2025-07-25 14:31:28,192,17.36,7.4,5.9,138.9,8.0,USER400910,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,26,92,32,3
SES00000572,REAL_0091,2025-10-04 03:46:28,2025-10-04 07:20:28,214,19.06,7.4,5.3,152.47,8.0,USER267525,UPI,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,21,94,35,5
SES00000573,REAL_0091,2025-08-14 23:54:28,2025-08-15 03:26:28,212,19.83,7.4,5.8,158.65,8.0,USER338435,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,12,62,32,5
SES00000574,REAL_0091,2025-07-19 04:43:28,2025-07-19 07:22:28,159,17.12,7.4,6.7,136.98,8.0,USER640445,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,13,68,30,5
SES00000575,REAL_0091,2025-09-25 20:29:28,2025-09-26 00:59:28,270,26.14,7.4,5.4,209.08,8.0,USER839674,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,26,86,29,2
SES00000576,REAL_0091,2025-09-14 09:16:28,2025-09-14 10:29:28,73,7.16,7.4,6.0,57.29,8.0,USER349347,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,27,75,28,5
SES00000577,REAL_0091,2025-08-06 19:29:28,2025-08-06 23:33:28,244,20.17,7.4,5.9,161.36,8.0,USER285470,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,21,93,37,5
SES00000578,REAL_0091,2025-09-13 07:41:28,2025-09-13 09:28:28,107,9.87,7.4,5.4,78.98,8.0,USER915300,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,40,82,39,4
SES00000579,REAL_0091,2025-07-18 01:49:28,2025-07-18 04:10:28,141,11.83,7.4,5.3,94.67,8.0,USER361457,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,15,73,31,3
SES00000580,REAL_0091,2025-09-16 22:50:28,2025-09-17 02:24:28,214,23.43,7.4,6.2,187.46,8.0,USER357077,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,26,71,36,3
SES00000581,REAL_0091,2025-09-24 23:43:28,2025-09-25 02:43:28,180,14.71,7.4,6.2,117.69,8.0,USER782043,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,21,66,23,5
SES00000582,REAL_0091,2025-09-11 03:06:28,2025-09-11 07:24:28,258,21.21,7.4,5.4,169.68,8.0,USER521509,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,13,78,31,5
SES00000583,REAL_0091,2025-07-23 20:56:28,2025-07-24 01:37:28,281,23.62,7.4,6.9,188.94,8.0,USER913269,Cash,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,24,83,33,4
SES00000584,REAL_0091,2025-08-26 01:44:28,2025-08-26 05:08:28,204,20.48,7.4,5.7,163.81,8.0,USER668398,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,18,73,22,3
SES00000585,REAL_0091,2025-07-24 11:23:28,2025-07-24 15:14:28,231,22.66,7.4,6.4,181.26,8.0,USER703398,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,35,95,23,4
SES00000586,REAL_0091,2025-08-11 06:27:28,2025-08-11 10:47:28,260,27.13,7.4,5.3,217.06,8.0,USER425364,Card,False,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,2-Wheeler,33,60,36,5
SES00000587,REAL_0091,2025-07-22 06:49:28,2025-07-22 08:47:28,118,9.79,7.4,7.0,78.36,8.0,USER153081,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,23,83,35,4
SES00000588,REAL_0091,2025-07-20 19:17:28,2025-07-20 22:18:28,181,19.36,7.4,6.6,154.91,8.0,USER946710,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,4-Wheeler,35,85,36,5
SES00000589,REAL_0091,2025-08-26 19:59:28,2025-08-26 21:25:28,86,9.26,7.4,5.2,74.05,8.0,USER714483,Card,True,"Type 2, Bharat AC-001",Ather Energy,Bangalore,Karnataka,AC Fast,Commercial,19,83,29,3
SES00000590,REAL_0121,2025-09-24 06:09:28,2025-09-24 09:14:28,185,17.27,7.4,6.6,138.12,8.0,USER185422,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Chennai,Tamil Nadu,AC Fast,Commercial,21,84,26,5
SES00000591,REAL_0121,2025-09-16 09:13:28,2025-09-16 13:38:28,265,25.75,7.4,6.3,205.99,8.0,USER749668,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Chennai,Tamil Nadu,AC Fast,2-Wheeler,15,84,22,5
SES00000592,REAL_0121,2025-07-27 20:58:28,2025-07-27 23:03:28,125,11.41,7.4,6.1,91.32,8.0,USER193969,UPI,True,"Type 2, Bharat AC-001",Ather Energy,Chennai,Tamil Nadu,AC Fast,2-Wheeler,17,91,35,4
SES00000593,REAL_0121,2025-08-06 10:25:28,2025-08-06 12:26:28,121,12.68,7.4,5.8,101.47,8.0,USER938464,Wallet,True,"Type 2, Bharat AC-001",Ather Energy,Chennai,Tamil Nadu,AC Fast,4-Wheeler,22,78,27,3
