date,state,vehicle_category,ev_sales_count,year,month,quarter,half_year,is_festival_season,year_month,months_since_start,national_share_pct,yoy_growth_pct,ev_sales_count_lag_1,ev_sales_count_lag_2,ev_sales_count_lag_3,ev_sales_count_lag_6,ev_sales_count_lag_12,ev_sales_count_rolling_3,ev_sales_count_rolling_6
2022-02-01,Tamil Nadu,2W,1222,2022,2,1,2,0,2022-02,1,0.92,1597.22,72.0,145.0,508.0,,,479.6666666666667,486.75
2022-02-01,Tamil Nadu,3W,349,2022,2,1,2,0,2022-02,1,0.26,-71.44,1222.0,72.0,145.0,,,547.6666666666666,459.2
2022-02-01,Tamil Nadu,4W,174,2022,2,1,2,0,2022-02,1,0.13,-50.14,349.0,1222.0,72.0,,,581.6666666666666,411.6666666666667
2022-03-01,Tamil Nadu,2W,934,2022,3,1,2,0,2022-03,2,0.7,436.78,174.0,349.0,1222.0,508.0,,485.6666666666667,482.6666666666667
2022-03-01,Tamil Nadu,3W,266,2022,3,1,2,0,2022-03,2,0.2,-71.52,934.0,174.0,349.0,145.0,,458.0,502.8333333333333
2022-03-01,Tamil Nadu,4W,133,2022,3,1,2,0,2022-03,2,0.1,-50.0,266.0,934.0,174.0,72.0,,444.3333333333333,513.0
2022-04-01,Tamil Nadu,2W,820,2022,4,2,2,0,2022-04,3,0.62,516.54,133.0,266.0,934.0,1222.0,,406.3333333333333,446.0
2022-04-01,Tamil Nadu,3W,234,2022,4,2,2,0,2022-04,3,0.18,-71.46,820.0,133.0,266.0,349.0,,395.6666666666667,426.8333333333333
2022-04-01,Tamil Nadu,4W,117,2022,4,2,2,0,2022-04,3,0.09,-50.0,234.0,820.0,133.0,174.0,,390.3333333333333,417.3333333333333
2022-05-01,Tamil Nadu,2W,535,2022,5,2,2,0,2022-05,4,0.4,357.26,117.0,234.0,820.0,934.0,508.0,295.3333333333333,350.8333333333333
2022-05-01,Tamil Nadu,3W,153,2022,5,2,2,0,2022-05,4,0.11,-71.4,535.0,117.0,234.0,266.0,145.0,268.3333333333333,332.0
2022-05-01,Tamil Nadu,4W,76,2022,5,2,2,0,2022-05,4,0.06,-50.33,153.0,535.0,117.0,133.0,72.0,254.66666666666666,322.5
2022-06-01,Tamil Nadu,2W,1077,2022,6,2,2,0,2022-06,5,0.81,1317.11,76.0,153.0,535.0,820.0,1222.0,435.3333333333333,365.3333333333333
2022-06-01,Tamil Nadu,3W,307,2022,6,2,2,0,2022-06,5,0.23,-71.49,1077.0,76.0,153.0,234.0,349.0,486.6666666666667,377.5
2022-06-01,Tamil Nadu,4W,153,2022,6,2,2,0,2022-06,5,0.11,-50.16,307.0,1077.0,76.0,117.0,174.0,512.3333333333334,383.5
2022-07-01,Tamil Nadu,2W,1023,2022,7,3,1,0,2022-07,6,0.77,568.63,153.0,307.0,1077.0,535.0,934.0,494.3333333333333,464.8333333333333
2022-07-01,Tamil Nadu,3W,292,2022,7,3,1,0,2022-07,6,0.22,-71.46,1023.0,153.0,307.0,153.0,266.0,489.3333333333333,488.0
2022-07-01,Tamil Nadu,4W,146,2022,7,3,1,0,2022-07,6,0.11,-50.0,292.0,1023.0,153.0,76.0,133.0,487.0,499.6666666666667
2022-08-01,Tamil Nadu,2W,648,2022,8,3,1,0,2022-08,7,0.49,343.84,146.0,292.0,1023.0,1077.0,820.0,362.0,428.1666666666667
2022-08-01,Tamil Nadu,3W,185,2022,8,3,1,0,2022-08,7,0.14,-71.45,648.0,146.0,292.0,307.0,234.0,326.3333333333333,407.8333333333333
2022-08-01,Tamil Nadu,4W,92,2022,8,3,1,0,2022-08,7,0.07,-50.27,185.0,648.0,146.0,153.0,117.0,308.3333333333333,397.6666666666667
2022-09-01,Tamil Nadu,2W,509,2022,9,3,1,0,2022-09,8,0.38,453.26,92.0,185.0,648.0,1023.0,535.0,262.0,312.0
2022-09-01,Tamil Nadu,3W,145,2022,9,3,1,0,2022-09,8,0.11,-71.51,509.0,92.0,185.0,292.0,153.0,248.66666666666666,287.5
2022-09-01,Tamil Nadu,4W,72,2022,9,3,1,0,2022-09,8,0.05,-50.34,145.0,509.0,92.0,146.0,76.0,242.0,275.1666666666667
2022-10-01,Tamil Nadu,2W,1410,2022,10,4,1,1,2022-10,9,1.06,1858.33,72.0,145.0,509.0,648.0,1077.0,542.3333333333334,402.1666666666667
2022-10-01,Tamil Nadu,3W,402,2022,10,4,1,1,2022-10,9,0.3,-71.49,1410.0,72.0,145.0,185.0,307.0,628.0,438.3333333333333
2022-10-01,Tamil Nadu,4W,201,2022,10,4,1,1,2022-10,9,0.15,-50.0,402.0,1410.0,72.0,92.0,153.0,671.0,456.5
2022-11-01,Tamil Nadu,2W,510,2022,11,4,1,1,2022-11,10,0.38,153.73,201.0,402.0,1410.0,509.0,1023.0,371.0,456.6666666666667
2022-11-01,Tamil Nadu,3W,145,2022,11,4,1,1,2022-11,10,0.11,-71.57,510.0,201.0,402.0,145.0,292.0,285.3333333333333,456.6666666666667
2022-11-01,Tamil Nadu,4W,72,2022,11,4,1,1,2022-11,10,0.05,-50.34,145.0,510.0,201.0,72.0,146.0,242.33333333333334,456.6666666666667
2022-12-01,Tamil Nadu,2W,1181,2022,12,4,1,1,2022-12,11,0.89,1540.28,72.0,145.0,510.0,1410.0,648.0,466.0,418.5
2022-12-01,Tamil Nadu,3W,337,2022,12,4,1,1,2022-12,11,0.25,-71.46,1181.0,72.0,145.0,402.0,185.0,530.0,407.6666666666667
2022-12-01,Tamil Nadu,4W,168,2022,12,4,1,1,2022-12,11,0.13,-50.15,337.0,1181.0,72.0,201.0,92.0,562.0,402.1666666666667
2023-01-01,Tamil Nadu,2W,1428,2023,1,1,2,0,2023-01,12,0.72,750.0,168.0,337.0,1181.0,510.0,509.0,644.3333333333334,555.1666666666666
2023-01-01,Tamil Nadu,3W,408,2023,1,1,2,0,2023-01,12,0.21,-71.43,1428.0,168.0,337.0,145.0,145.0,668.0,599.0
2023-01-01,Tamil Nadu,4W,204,2023,1,1,2,0,2023-01,12,0.1,-50.0,408.0,1428.0,168.0,72.0,72.0,680.0,621.0
2023-02-01,Tamil Nadu,2W,1157,2023,2,1,2,0,2023-02,13,0.58,467.16,204.0,408.0,1428.0,1181.0,1410.0,589.6666666666666,617.0
2023-02-01,Tamil Nadu,3W,330,2023,2,1,2,0,2023-02,13,0.17,-71.48,1157.0,204.0,408.0,337.0,402.0,563.6666666666666,615.8333333333334
2023-02-01,Tamil Nadu,4W,165,2023,2,1,2,0,2023-02,13,0.08,-50.0,330.0,1157.0,204.0,168.0,201.0,550.6666666666666,615.3333333333334
2023-03-01,Tamil Nadu,2W,1029,2023,3,1,2,0,2023-03,14,0.52,523.64,165.0,330.0,1157.0,1428.0,510.0,508.0,548.8333333333334
2023-03-01,Tamil Nadu,3W,294,2023,3,1,2,0,2023-03,14,0.15,-71.43,1029.0,165.0,330.0,408.0,145.0,496.0,529.8333333333334
2023-03-01,Tamil Nadu,4W,147,2023,3,1,2,0,2023-03,14,0.07,-50.0,294.0,1029.0,165.0,204.0,72.0,490.0,520.3333333333334
2023-04-01,Tamil Nadu,2W,1551,2023,4,2,2,0,2023-04,15,0.78,955.1,147.0,294.0,1029.0,1157.0,1181.0,664.0,586.0
2023-04-01,Tamil Nadu,3W,443,2023,4,2,2,0,2023-04,15,0.22,-71.44,1551.0,147.0,294.0,330.0,337.0,713.6666666666666,604.8333333333334
2023-04-01,Tamil Nadu,4W,221,2023,4,2,2,0,2023-04,15,0.11,-50.11,443.0,1551.0,147.0,165.0,168.0,738.3333333333334,614.1666666666666
2023-05-01,Tamil Nadu,2W,771,2023,5,2,2,0,2023-05,16,0.39,248.87,221.0,443.0,1551.0,1029.0,1428.0,478.3333333333333,571.1666666666666
2023-05-01,Tamil Nadu,3W,220,2023,5,2,2,0,2023-05,16,0.11,-71.47,771.0,221.0,443.0,294.0,408.0,404.0,558.8333333333334
2023-05-01,Tamil Nadu,4W,110,2023,5,2,2,0,2023-05,16,0.06,-50.0,220.0,771.0,221.0,147.0,204.0,367.0,552.6666666666666
2023-06-01,Tamil Nadu,2W,1047,2023,6,2,2,0,2023-06,17,0.53,851.82,110.0,220.0,771.0,1551.0,1157.0,459.0,468.6666666666667
2023-06-01,Tamil Nadu,3W,299,2023,6,2,2,0,2023-06,17,0.15,-71.44,1047.0,110.0,220.0,443.0,330.0,485.3333333333333,444.6666666666667
2023-06-01,Tamil Nadu,4W,149,2023,6,2,2,0,2023-06,17,0.07,-50.17,299.0,1047.0,110.0,221.0,165.0,498.3333333333333,432.6666666666667
2023-07-01,Tamil Nadu,2W,994,2023,7,3,1,0,2023-07,18,0.5,567.11,149.0,299.0,1047.0,771.0,1029.0,480.6666666666667,469.8333333333333
2023-07-01,Tamil Nadu,3W,284,2023,7,3,1,0,2023-07,18,0.14,-71.43,994.0,149.0,299.0,220.0,294.0,475.6666666666667,480.5
2023-07-01,Tamil Nadu,4W,142,2023,7,3,1,0,2023-07,18,0.07,-50.0,284.0,994.0,149.0,110.0,147.0,473.3333333333333,485.8333333333333
2023-08-01,Tamil Nadu,2W,1036,2023,8,3,1,0,2023-08,19,0.52,629.58,142.0,284.0,994.0,1047.0,1551.0,487.3333333333333,484.0
2023-08-01,Tamil Nadu,3W,296,2023,8,3,1,0,2023-08,19,0.15,-71.43,1036.0,142.0,284.0,299.0,443.0,491.3333333333333,483.5
2023-08-01,Tamil Nadu,4W,148,2023,8,3,1,0,2023-08,19,0.07,-50.0,296.0,1036.0,142.0,149.0,221.0,493.3333333333333,483.3333333333333
2023-09-01,Tamil Nadu,2W,1636,2023,9,3,1,0,2023-09,20,0.82,1005.41,148.0,296.0,1036.0,994.0,771.0,693.3333333333334,590.3333333333334
2023-09-01,Tamil Nadu,3W,467,2023,9,3,1,0,2023-09,20,0.24,-71.45,1636.0,148.0,296.0,284.0,220.0,750.3333333333334,620.8333333333334
2023-09-01,Tamil Nadu,4W,233,2023,9,3,1,0,2023-09,20,0.12,-50.11,467.0,1636.0,148.0,142.0,110.0,778.6666666666666,636.0
2023-10-01,Tamil Nadu,2W,1622,2023,10,4,1,1,2023-10,21,0.82,596.14,233.0,467.0,1636.0,1036.0,1047.0,774.0,733.6666666666666
2023-10-01,Tamil Nadu,3W,463,2023,10,4,1,1,2023-10,21,0.23,-71.45,1622.0,233.0,467.0,296.0,299.0,772.6666666666666,761.5
2023-10-01,Tamil Nadu,4W,231,2023,10,4,1,1,2023-10,21,0.12,-50.11,463.0,1622.0,233.0,148.0,149.0,772.0,775.3333333333334
2023-11-01,Tamil Nadu,2W,925,2023,11,4,1,1,2023-11,22,0.47,300.43,231.0,463.0,1622.0,1636.0,994.0,539.6666666666666,656.8333333333334
2023-11-01,Tamil Nadu,3W,264,2023,11,4,1,1,2023-11,22,0.13,-71.46,925.0,231.0,463.0,467.0,284.0,473.3333333333333,623.0
2023-11-01,Tamil Nadu,4W,132,2023,11,4,1,1,2023-11,22,0.07,-50.0,264.0,925.0,231.0,233.0,142.0,440.3333333333333,606.1666666666666
2023-12-01,Tamil Nadu,2W,1229,2023,12,4,1,1,2023-12,23,0.62,831.06,132.0,264.0,925.0,1622.0,1036.0,541.6666666666666,540.6666666666666
2023-12-01,Tamil Nadu,3W,351,2023,12,4,1,1,2023-12,23,0.18,-71.44,1229.0,132.0,264.0,463.0,296.0,570.6666666666666,522.0
2023-12-01,Tamil Nadu,4W,175,2023,12,4,1,1,2023-12,23,0.09,-50.14,351.0,1229.0,132.0,231.0,148.0,585.0,512.6666666666666
2024-01-01,Tamil Nadu,2W,975,2024,1,1,2,0,2024-01,24,0.32,457.14,175.0,351.0,1229.0,925.0,1636.0,500.3333333333333,521.0
2024-01-01,Tamil Nadu,3W,278,2024,1,1,2,0,2024-01,24,0.09,-71.49,975.0,175.0,351.0,264.0,467.0,476.0,523.3333333333334
2024-01-01,Tamil Nadu,4W,139,2024,1,1,2,0,2024-01,24,0.05,-50.0,278.0,975.0,175.0,132.0,233.0,464.0,524.5
2024-02-01,Tamil Nadu,2W,1604,2024,2,1,2,0,2024-02,25,0.53,1053.96,139.0,278.0,975.0,1229.0,1622.0,673.6666666666666,587.0
2024-02-01,Tamil Nadu,3W,458,2024,2,1,2,0,2024-02,25,0.15,-71.45,1604.0,139.0,278.0,351.0,463.0,733.6666666666666,604.8333333333334
2024-02-01,Tamil Nadu,4W,229,2024,2,1,2,0,2024-02,25,0.08,-50.0,458.0,1604.0,139.0,175.0,231.0,763.6666666666666,613.8333333333334
2024-03-01,Tamil Nadu,2W,1933,2024,3,1,2,0,2024-03,26,0.64,744.1,229.0,458.0,1604.0,975.0,925.0,873.3333333333334,773.5
2024-03-01,Tamil Nadu,3W,552,2024,3,1,2,0,2024-03,26,0.18,-71.44,1933.0,229.0,458.0,278.0,264.0,904.6666666666666,819.1666666666666
2024-03-01,Tamil Nadu,4W,276,2024,3,1,2,0,2024-03,26,0.09,-50.0,552.0,1933.0,229.0,139.0,132.0,920.3333333333334,842.0
2024-04-01,Tamil Nadu,2W,2313,2024,4,2,2,0,2024-04,27,0.77,738.04,276.0,552.0,1933.0,1604.0,1229.0,1047.0,960.1666666666666
2024-04-01,Tamil Nadu,3W,660,2024,4,2,2,0,2024-04,27,0.22,-71.47,2313.0,276.0,552.0,458.0,351.0,1083.0,993.8333333333334
2024-04-01,Tamil Nadu,4W,330,2024,4,2,2,0,2024-04,27,0.11,-50.0,660.0,2313.0,276.0,229.0,175.0,1101.0,1010.6666666666666
2024-05-01,Tamil Nadu,2W,1693,2024,5,2,2,0,2024-05,28,0.56,413.03,330.0,660.0,2313.0,1933.0,975.0,894.3333333333334,970.6666666666666
2024-05-01,Tamil Nadu,3W,483,2024,5,2,2,0,2024-05,28,0.16,-71.47,1693.0,330.0,660.0,552.0,278.0,835.3333333333334,959.1666666666666
2024-05-01,Tamil Nadu,4W,241,2024,5,2,2,0,2024-05,28,0.08,-50.1,483.0,1693.0,330.0,276.0,139.0,805.6666666666666,953.3333333333334
2024-06-01,Tamil Nadu,2W,1428,2024,6,2,2,0,2024-06,29,0.47,492.53,241.0,483.0,1693.0,2313.0,1604.0,717.3333333333334,805.8333333333334
2024-06-01,Tamil Nadu,3W,408,2024,6,2,2,0,2024-06,29,0.14,-71.43,1428.0,241.0,483.0,660.0,458.0,692.3333333333334,763.8333333333334
2024-06-01,Tamil Nadu,4W,204,2024,6,2,2,0,2024-06,29,0.07,-50.0,408.0,1428.0,241.0,330.0,229.0,680.0,742.8333333333334
2024-07-01,Tamil Nadu,2W,1725,2024,7,3,1,0,2024-07,30,0.57,745.59,204.0,408.0,1428.0,1693.0,1933.0,779.0,748.1666666666666
2024-07-01,Tamil Nadu,3W,493,2024,7,3,1,0,2024-07,30,0.16,-71.42,1725.0,204.0,408.0,483.0,552.0,807.3333333333334,749.8333333333334
2024-07-01,Tamil Nadu,4W,246,2024,7,3,1,0,2024-07,30,0.08,-50.1,493.0,1725.0,204.0,241.0,276.0,821.3333333333334,750.6666666666666
2024-08-01,Tamil Nadu,2W,1504,2024,8,3,1,0,2024-08,31,0.5,511.38,246.0,493.0,1725.0,1428.0,2313.0,747.6666666666666,763.3333333333334
2024-08-01,Tamil Nadu,3W,429,2024,8,3,1,0,2024-08,31,0.14,-71.48,1504.0,246.0,493.0,408.0,660.0,726.3333333333334,766.8333333333334
2024-08-01,Tamil Nadu,4W,214,2024,8,3,1,0,2024-08,31,0.07,-50.12,429.0,1504.0,246.0,204.0,330.0,715.6666666666666,768.5
2024-09-01,Tamil Nadu,2W,1374,2024,9,3,1,0,2024-09,32,0.46,542.06,214.0,429.0,1504.0,1725.0,1693.0,672.3333333333334,710.0
2024-09-01,Tamil Nadu,3W,392,2024,9,3,1,0,2024-09,32,0.13,-71.47,1374.0,214.0,429.0,493.0,483.0,660.0,693.1666666666666
2024-09-01,Tamil Nadu,4W,196,2024,9,3,1,0,2024-09,32,0.07,-50.0,392.0,1374.0,214.0,246.0,241.0,654.0,684.8333333333334
2024-10-01,Tamil Nadu,2W,1823,2024,10,4,1,1,2024-10,33,0.61,830.1,196.0,392.0,1374.0,1504.0,1428.0,803.6666666666666,738.0
2024-10-01,Tamil Nadu,3W,520,2024,10,4,1,1,2024-10,33,0.17,-71.48,1823.0,196.0,392.0,429.0,408.0,846.3333333333334,753.1666666666666
2024-10-01,Tamil Nadu,4W,260,2024,10,4,1,1,2024-10,33,0.09,-50.0,520.0,1823.0,196.0,214.0,204.0,867.6666666666666,760.8333333333334
2024-11-01,Tamil Nadu,2W,2306,2024,11,4,1,1,2024-11,34,0.77,786.92,260.0,520.0,1823.0,1374.0,1725.0,1028.6666666666667,916.1666666666666
2024-11-01,Tamil Nadu,3W,659,2024,11,4,1,1,2024-11,34,0.22,-71.42,2306.0,260.0,520.0,392.0,493.0,1075.0,960.6666666666666
2024-11-01,Tamil Nadu,4W,329,2024,11,4,1,1,2024-11,34,0.11,-50.08,659.0,2306.0,260.0,196.0,246.0,1098.0,982.8333333333334
2024-12-01,Tamil Nadu,2W,2649,2024,12,4,1,1,2024-12,35,0.88,705.17,329.0,659.0,2306.0,1823.0,1504.0,1212.3333333333333,1120.5
2024-12-01,Tamil Nadu,3W,757,2024,12,4,1,1,2024-12,35,0.25,-71.42,2649.0,329.0,659.0,520.0,429.0,1245.0,1160.0
2024-12-01,Tamil Nadu,4W,378,2024,12,4,1,1,2024-12,35,0.13,-50.07,757.0,2649.0,329.0,260.0,214.0,1261.3333333333333,1179.6666666666667
2025-01-01,Tamil Nadu,2W,3251,2025,1,1,2,0,2025-01,36,0.72,760.05,378.0,757.0,2649.0,2306.0,1374.0,1462.0,1337.1666666666667
2025-01-01,Tamil Nadu,3W,929,2025,1,1,2,0,2025-01,36,0.2,-71.42,3251.0,378.0,757.0,659.0,392.0,1519.3333333333333,1382.1666666666667
2025-01-01,Tamil Nadu,4W,464,2025,1,1,2,0,2025-01,36,0.1,-50.05,929.0,3251.0,378.0,329.0,196.0,1548.0,1404.6666666666667
2025-02-01,Tamil Nadu,2W,2710,2025,2,1,2,0,2025-02,37,0.6,484.05,464.0,929.0,3251.0,2649.0,1823.0,1367.6666666666667,1414.8333333333333
2025-02-01,Tamil Nadu,3W,774,2025,2,1,2,0,2025-02,37,0.17,-71.44,2710.0,464.0,929.0,757.0,520.0,1316.0,1417.6666666666667
2025-02-01,Tamil Nadu,4W,387,2025,2,1,2,0,2025-02,37,0.09,-50.0,774.0,2710.0,464.0,378.0,260.0,1290.3333333333333,1419.1666666666667
2025-03-01,Tamil Nadu,2W,3489,2025,3,1,2,0,2025-03,38,0.77,801.55,387.0,774.0,2710.0,3251.0,2306.0,1550.0,1458.8333333333333
2025-03-01,Tamil Nadu,3W,997,2025,3,1,2,0,2025-03,38,0.22,-71.42,3489.0,387.0,774.0,929.0,659.0,1624.3333333333333,1470.1666666666667
2025-03-01,Tamil Nadu,4W,498,2025,3,1,2,0,2025-03,38,0.11,-50.05,997.0,3489.0,387.0,464.0,329.0,1661.3333333333333,1475.8333333333333
2025-04-01,Tamil Nadu,2W,2279,2025,4,2,2,0,2025-04,39,0.5,357.63,498.0,997.0,3489.0,2710.0,2649.0,1258.0,1404.0
2025-04-01,Tamil Nadu,3W,651,2025,4,2,2,0,2025-04,39,0.14,-71.43,2279.0,498.0,997.0,774.0,757.0,1142.6666666666667,1383.5
2025-04-01,Tamil Nadu,4W,325,2025,4,2,2,0,2025-04,39,0.07,-50.08,651.0,2279.0,498.0,387.0,378.0,1085.0,1373.1666666666667
2025-05-01,Tamil Nadu,2W,2347,2025,5,2,2,0,2025-05,40,0.52,622.15,325.0,651.0,2279.0,3489.0,3251.0,1107.6666666666667,1182.8333333333333
2025-05-01,Tamil Nadu,3W,670,2025,5,2,2,0,2025-05,40,0.15,-71.45,2347.0,325.0,651.0,997.0,929.0,1114.0,1128.3333333333333
2025-05-01,Tamil Nadu,4W,335,2025,5,2,2,0,2025-05,40,0.07,-50.0,670.0,2347.0,325.0,498.0,464.0,1117.3333333333333,1101.1666666666667
2025-06-01,Tamil Nadu,2W,3651,2025,6,2,2,0,2025-06,41,0.81,989.85,335.0,670.0,2347.0,2279.0,2710.0,1552.0,1329.8333333333333
2025-06-01,Tamil Nadu,3W,1043,2025,6,2,2,0,2025-06,41,0.23,-71.43,3651.0,335.0,670.0,651.0,774.0,1676.3333333333333,1395.1666666666667
2025-06-01,Tamil Nadu,4W,521,2025,6,2,2,0,2025-06,41,0.11,-50.05,1043.0,3651.0,335.0,325.0,387.0,1738.3333333333333,1427.8333333333333
2025-07-01,Tamil Nadu,2W,3478,2025,7,3,1,0,2025-07,42,0.77,567.56,521.0,1043.0,3651.0,2347.0,3489.0,1680.6666666666667,1616.3333333333333
2025-07-01,Tamil Nadu,3W,993,2025,7,3,1,0,2025-07,42,0.22,-71.45,3478.0,521.0,1043.0,670.0,997.0,1664.0,1670.1666666666667
2025-07-01,Tamil Nadu,4W,496,2025,7,3,1,0,2025-07,42,0.11,-50.05,993.0,3478.0,521.0,335.0,498.0,1655.6666666666667,1697.0
2025-08-01,Tamil Nadu,2W,3223,2025,8,3,1,0,2025-08,43,0.71,549.8,496.0,993.0,3478.0,3651.0,2279.0,1570.6666666666667,1625.6666666666667
2025-08-01,Tamil Nadu,3W,920,2025,8,3,1,0,2025-08,43,0.2,-71.46,3223.0,496.0,993.0,1043.0,651.0,1546.3333333333333,1605.1666666666667
2025-08-01,Tamil Nadu,4W,460,2025,8,3,1,0,2025-08,43,0.1,-50.0,920.0,3223.0,496.0,521.0,325.0,1534.3333333333333,1595.0
2025-09-01,Tamil Nadu,2W,2316,2025,9,3,1,0,2025-09,44,0.51,403.48,460.0,920.0,3223.0,3478.0,2347.0,1232.0,1401.3333333333333
2025-09-01,Tamil Nadu,3W,661,2025,9,3,1,0,2025-09,44,0.15,-71.46,2316.0,460.0,920.0,993.0,670.0,1145.6666666666667,1346.0
2025-09-01,Tamil Nadu,4W,330,2025,9,3,1,0,2025-09,44,0.07,-50.08,661.0,2316.0,460.0,496.0,335.0,1102.3333333333333,1318.3333333333333
2025-10-01,Tamil Nadu,2W,2670,2025,10,4,1,1,2025-10,45,0.59,709.09,330.0,661.0,2316.0,3223.0,3651.0,1220.3333333333333,1226.1666666666667
2025-10-01,Tamil Nadu,3W,763,2025,10,4,1,1,2025-10,45,0.17,-71.42,2670.0,330.0,661.0,920.0,1043.0,1254.3333333333333,1200.0
2025-10-01,Tamil Nadu,4W,381,2025,10,4,1,1,2025-10,45,0.08,-50.07,763.0,2670.0,330.0,460.0,521.0,1271.3333333333333,1186.8333333333333
2025-11-01,Tamil Nadu,2W,2731,2025,11,4,1,1,2025-11,46,0.6,616.8,381.0,763.0,2670.0,2316.0,3478.0,1291.6666666666667,1256.0
2025-11-01,Tamil Nadu,3W,780,2025,11,4,1,1,2025-11,46,0.17,-71.44,2731.0,381.0,763.0,661.0,993.0,1297.3333333333333,1275.8333333333333
2025-11-01,Tamil Nadu,4W,390,2025,11,4,1,1,2025-11,46,0.09,-50.0,780.0,2731.0,381.0,330.0,496.0,1300.3333333333333,1285.8333333333333
2025-12-01,Tamil Nadu,2W,3441,2025,12,4,1,1,2025-12,47,0.76,782.31,390.0,780.0,2731.0,2670.0,3223.0,1537.0,1414.3333333333333
2025-12-01,Tamil Nadu,3W,983,2025,12,4,1,1,2025-12,47,0.22,-71.43,3441.0,390.0,780.0,763.0,920.0,1604.6666666666667,1451.0
2025-12-01,Tamil Nadu,4W,491,2025,12,4,1,1,2025-12,47,0.11,-50.05,983.0,3441.0,390.0,381.0,460.0,1638.3333333333333,1469.3333333333333
2022-01-01,Telangana,2W,787,2022,1,1,2,0,2022-01,0,0.59,,,,,,,787.0,787.0
2022-01-01,Telangana,3W,225,2022,1,1,2,0,2022-01,0,0.17,-71.41,787.0,,,,,506.0,506.0
2022-01-01,Telangana,4W,112,2022,1,1,2,0,2022-01,0,0.08,-50.22,225.0,787.0,,,,374.6666666666667,374.6666666666667
2022-02-01,Telangana,2W,1092,2022,2,1,2,0,2022-02,1,0.82,875.0,112.0,225.0,787.0,,,476.3333333333333,554.0
2022-02-01,Telangana,3W,312,2022,2,1,2,0,2022-02,1,0.23,-71.43,1092.0,112.0,225.0,,,505.3333333333333,505.6
2022-02-01,Telangana,4W,156,2022,2,1,2,0,2022-02,1,0.12,-50.0,312.0,1092.0,112.0,,,520.0,447.3333333333333
2022-03-01,Telangana,2W,687,2022,3,1,2,0,2022-03,2,0.52,340.38,156.0,312.0,1092.0,787.0,,385.0,430.6666666666667
2022-03-01,Telangana,3W,196,2022,3,1,2,0,2022-03,2,0.15,-71.47,687.0,156.0,312.0,225.0,,346.3333333333333,425.8333333333333
2022-03-01,Telangana,4W,98,2022,3,1,2,0,2022-03,2,0.07,-50.0,196.0,687.0,156.0,112.0,,327.0,423.5
2022-04-01,Telangana,2W,746,2022,4,2,2,0,2022-04,3,0.56,661.22,98.0,196.0,687.0,1092.0,,346.6666666666667,365.8333333333333
2022-04-01,Telangana,3W,213,2022,4,2,2,0,2022-04,3,0.16,-71.45,746.0,98.0,196.0,312.0,,352.3333333333333,349.3333333333333
2022-04-01,Telangana,4W,106,2022,4,2,2,0,2022-04,3,0.08,-50.23,213.0,746.0,98.0,156.0,,355.0,341.0
2022-05-01,Telangana,2W,997,2022,5,2,2,0,2022-05,4,0.75,840.57,106.0,213.0,746.0,687.0,787.0,438.6666666666667,392.6666666666667
2022-05-01,Telangana,3W,285,2022,5,2,2,0,2022-05,4,0.21,-71.41,997.0,106.0,213.0,196.0,225.0,462.6666666666667,407.5
2022-05-01,Telangana,4W,142,2022,5,2,2,0,2022-05,4,0.11,-50.18,285.0,997.0,106.0,98.0,112.0,474.6666666666667,414.8333333333333
2022-06-01,Telangana,2W,466,2022,6,2,2,0,2022-06,5,0.35,228.17,142.0,285.0,997.0,746.0,1092.0,297.6666666666667,368.1666666666667
2022-06-01,Telangana,3W,133,2022,6,2,2,0,2022-06,5,0.1,-71.46,466.0,142.0,285.0,213.0,312.0,247.0,354.8333333333333
2022-06-01,Telangana,4W,66,2022,6,2,2,0,2022-06,5,0.05,-50.38,133.0,466.0,142.0,106.0,156.0,221.66666666666666,348.1666666666667
2022-07-01,Telangana,2W,619,2022,7,3,1,0,2022-07,6,0.46,837.88,66.0,133.0,466.0,997.0,687.0,272.6666666666667,285.1666666666667
2022-07-01,Telangana,3W,176,2022,7,3,1,0,2022-07,6,0.13,-71.57,619.0,66.0,133.0,285.0,196.0,287.0,267.0
2022-07-01,Telangana,4W,88,2022,7,3,1,0,2022-07,6,0.07,-50.0,176.0,619.0,66.0,142.0,98.0,294.3333333333333,258.0
2022-08-01,Telangana,2W,543,2022,8,3,1,0,2022-08,7,0.41,517.05,88.0,176.0,619.0,466.0,746.0,269.0,270.8333333333333
2022-08-01,Telangana,3W,155,2022,8,3,1,0,2022-08,7,0.12,-71.45,543.0,88.0,176.0,133.0,213.0,262.0,274.5
2022-08-01,Telangana,4W,77,2022,8,3,1,0,2022-08,7,0.06,-50.32,155.0,543.0,88.0,66.0,106.0,258.3333333333333,276.3333333333333
2022-09-01,Telangana,2W,1085,2022,9,3,1,0,2022-09,8,0.81,1309.09,77.0,155.0,543.0,619.0,997.0,439.0,354.0
2022-09-01,Telangana,3W,310,2022,9,3,1,0,2022-09,8,0.23,-71.43,1085.0,77.0,155.0,176.0,285.0,490.6666666666667,376.3333333333333
2022-09-01,Telangana,4W,155,2022,9,3,1,0,2022-09,8,0.12,-50.0,310.0,1085.0,77.0,88.0,142.0,516.6666666666666,387.5
2022-10-01,Telangana,2W,474,2022,10,4,1,1,2022-10,9,0.36,205.81,155.0,310.0,1085.0,543.0,466.0,313.0,376.0
