session_id,start_time,end_time,energy_kwh,duration_hours,cost_inr,vehicle_type,duration_calc_hours,cost_per_kwh,hour_of_day,day_of_week,is_weekend,month
SES_64687,2024-08-10 03:51:00,2024-08-10 06:31:56,47.12,160.9,748.4,4W,2.6822222222222223,15.882852292020374,3,5,1,8
SES_84357,2024-04-19 04:18:00,2024-04-19 06:04:58,44.68,107.0,749.16,4W,1.7827777777777778,16.767233661593554,4,4,0,4
SES_83847,2024-01-08 22:07:00,2024-01-08 23:46:06,43.15,99.1,716.71,4W,1.6516666666666666,16.609733487833143,22,0,0,1
SES_20023,2024-05-12 07:04:00,2024-05-12 08:58:13,3.5,114.2,58.21,2W,1.9036111111111111,16.63142857142857,7,6,1,5
SES_99732,2024-09-02 12:25:00,2024-09-02 14:20:10,3.13,115.2,47.13,2W,1.9194444444444445,15.057507987220449,12,0,0,9
SES_66864,2024-11-07 19:29:00,2024-11-07 20:17:50,3.04,48.8,47.84,2W,0.8138888888888889,15.73684210526316,19,3,0,11
SES_30384,2024-05-02 10:35:00,2024-05-02 11:51:42,57.42,76.7,864.92,4W,1.2783333333333333,15.063044235458028,10,3,0,5
SES_72207,2024-06-20 10:11:00,2024-06-20 11:34:39,6.49,83.7,114.51,3W,1.3941666666666668,17.64406779661017,10,3,0,6
SES_20608,2024-03-28 14:16:00,2024-03-28 16:38:24,45.84,142.4,761.78,4W,2.3733333333333335,16.618237347294937,14,3,0,3
SES_65211,2024-06-11 18:06:00,2024-06-11 20:09:16,49.03,123.3,750.45,4W,2.0544444444444445,15.30593514174995,18,1,0,6
SES_27253,2024-10-27 08:32:00,2024-10-27 09:34:43,6.87,62.7,105.28,3W,1.0452777777777778,15.324599708879186,8,6,1,10
SES_12017,2024-09-26 13:22:00,2024-09-26 15:13:35,43.63,111.6,662.61,4W,1.8597222222222223,15.187027274810909,13,3,0,9
SES_27054,2024-09-19 18:03:00,2024-09-19 19:07:20,7.12,64.3,112.37,3W,1.0722222222222222,15.782303370786517,18,3,0,9
SES_20920,2024-07-04 18:24:00,2024-07-04 19:03:21,1.64,39.4,27.76,2W,0.6558333333333334,16.926829268292686,18,3,0,7
SES_53261,2024-10-01 16:18:00,2024-10-01 17:24:03,9.78,66.1,147.27,3W,1.1008333333333333,15.05828220858896,16,1,0,10
SES_69017,2024-04-01 19:32:00,2024-04-01 21:35:16,26.12,123.3,392.79,4W,2.0544444444444445,15.037901990811639,19,0,0,4
SES_12091,2024-09-20 22:19:00,2024-09-20 23:40:27,2.26,81.5,36.67,2W,1.3575,16.22566371681416,22,4,0,9
SES_88460,2024-01-12 09:26:00,2024-01-12 11:28:29,41.33,122.5,629.36,4W,2.0413888888888887,15.227679651584806,9,4,0,1
SES_37700,2024-10-07 16:09:00,2024-10-07 17:59:25,40.02,110.4,659.07,4W,1.8402777777777777,16.468515742128936,16,0,0,10
SES_25429,2024-08-28 12:44:00,2024-08-28 13:14:59,2.99,31.0,49.96,2W,0.5163888888888889,16.70903010033445,12,2,0,8
SES_41494,2024-07-28 19:02:00,2024-07-28 20:28:14,2.66,86.2,40.01,2W,1.4372222222222222,15.041353383458645,19,6,1,7
SES_37654,2024-01-24 15:05:00,2024-01-24 15:35:54,3.39,30.9,59.5,2W,0.515,17.551622418879056,15,2,0,1
SES_81741,2024-05-07 23:15:00,2024-05-08 00:30:31,28.98,75.5,478.96,4W,1.2586111111111111,16.52726017943409,23,1,0,5
SES_91038,2024-08-03 04:55:00,2024-08-03 05:29:22,2.02,34.4,32.07,2W,0.5727777777777778,15.876237623762377,4,5,1,8
SES_51951,2024-06-04 08:09:00,2024-06-04 08:59:17,9.74,50.3,151.89,3W,0.8380555555555556,15.594455852156056,8,1,0,6
SES_58715,2024-04-27 10:48:00,2024-04-27 11:20:51,1.5,32.9,25.63,2W,0.5475,17.086666666666666,10,5,1,4
SES_86865,2024-01-12 15:13:00,2024-01-12 18:12:04,24.35,179.1,437.96,4W,2.9844444444444442,17.986036960985626,15,4,0,1
SES_88257,2024-08-01 13:31:00,2024-08-01 14:36:17,7.55,65.3,126.75,3W,1.0880555555555556,16.788079470198674,13,3,0,8
SES_67926,2024-04-14 07:57:00,2024-04-14 08:56:19,27.35,59.3,427.52,4W,0.9886111111111111,15.631444241316268,7,6,1,4
SES_27472,2024-02-20 06:38:00,2024-02-20 08:24:12,1.91,106.2,30.99,2W,1.77,16.225130890052355,6,1,0,2
SES_39155,2024-01-08 09:47:00,2024-01-08 10:42:02,5.67,55.0,89.07,3W,0.9172222222222223,15.708994708994709,9,0,0,1
SES_74899,2024-01-02 09:52:00,2024-01-02 11:31:37,55.67,99.6,937.19,4W,1.6602777777777777,16.83474043470451,9,1,0,1
SES_76250,2024-04-26 21:45:00,2024-04-26 22:58:34,7.84,73.6,120.49,3W,1.2261111111111112,15.368622448979592,21,4,0,4
SES_19691,2024-04-21 21:15:00,2024-04-21 23:14:54,2.86,119.9,43.53,2W,1.9983333333333333,15.220279720279722,21,6,1,4
SES_48157,2024-07-11 22:16:00,2024-07-11 23:22:05,2.47,66.1,41.83,2W,1.101388888888889,16.935222672064775,22,3,0,7
SES_87109,2024-01-16 11:17:00,2024-01-16 12:36:21,23.35,79.4,367.12,4W,1.3225,15.722483940042826,11,1,0,1
SES_45915,2024-09-30 14:56:00,2024-09-30 16:13:03,29.0,77.1,468.15,4W,1.2841666666666667,16.143103448275863,14,0,0,9
SES_64033,2024-12-14 07:41:00,2024-12-14 08:50:11,9.75,69.2,157.31,3W,1.1530555555555555,16.134358974358975,7,5,1,12
SES_43600,2024-11-30 14:22:00,2024-11-30 15:24:01,2.39,62.0,42.67,2W,1.033611111111111,17.85355648535565,14,5,1,11
SES_27151,2024-10-08 10:32:00,2024-10-08 12:30:55,2.84,118.9,46.42,2W,1.9819444444444445,16.345070422535212,10,1,0,10
SES_95509,2024-05-11 08:40:00,2024-05-11 09:34:16,5.79,54.3,94.36,3W,0.9044444444444445,16.29706390328152,8,5,1,5
SES_56623,2024-02-13 21:33:00,2024-02-14 00:21:27,51.26,168.5,919.8,4W,2.8075,17.94381584081155,21,1,0,2
SES_42728,2024-05-27 16:22:00,2024-05-27 19:00:21,28.63,158.4,438.8,4W,2.6391666666666667,15.326580509954594,16,0,0,5
SES_11793,2024-12-31 20:09:00,2024-12-31 21:26:26,1.73,77.4,28.84,2W,1.2905555555555555,16.670520231213874,20,1,0,12
SES_37717,2024-09-15 20:39:00,2024-09-15 21:52:46,6.92,73.8,118.49,3W,1.2294444444444443,17.122832369942195,20,6,1,9
SES_13232,2024-05-02 07:42:00,2024-05-02 10:40:07,47.74,178.1,825.66,4W,2.968611111111111,17.294930875576036,7,3,0,5
SES_61250,2024-05-08 15:05:00,2024-05-08 16:07:02,5.29,62.0,80.2,3W,1.0338888888888889,15.160680529300567,15,2,0,5
SES_33282,2024-02-24 16:50:00,2024-02-24 17:57:12,5.58,67.2,91.96,3W,1.12,16.480286738351253,16,5,1,2
SES_94311,2024-09-16 09:41:00,2024-09-16 10:29:08,1.77,48.1,29.87,2W,0.8022222222222222,16.875706214689266,9,0,0,9
SES_41617,2024-08-08 14:23:00,2024-08-08 16:01:10,3.27,98.2,54.64,2W,1.636111111111111,16.70948012232416,14,3,0,8
SES_46165,2024-04-16 09:27:00,2024-04-16 10:30:26,27.49,63.4,459.06,4W,1.0572222222222223,16.699163332120772,9,1,0,4
SES_90989,2024-08-29 17:37:00,2024-08-29 18:29:04,8.54,52.1,147.87,3W,0.8677777777777778,17.31498829039813,17,3,0,8
SES_63879,2024-07-30 08:33:00,2024-07-30 09:54:27,5.67,81.5,96.95,3W,1.3575,17.098765432098766,8,1,0,7
SES_96600,2024-10-11 16:00:00,2024-10-11 17:05:22,8.23,65.4,129.92,3W,1.0894444444444444,15.786148238153096,16,4,0,10
SES_51471,2024-08-14 09:14:00,2024-08-14 09:56:31,7.23,42.5,112.41,3W,0.7086111111111111,15.54771784232365,9,2,0,8
SES_44344,2024-06-30 14:24:00,2024-06-30 15:26:02,2.49,62.0,41.95,2W,1.0338888888888889,16.84738955823293,14,6,1,6
SES_50575,2024-03-16 18:50:00,2024-03-16 19:54:43,8.35,64.7,126.15,3W,1.0786111111111112,15.107784431137725,18,5,1,3
SES_52667,2024-02-10 12:42:00,2024-02-10 13:37:27,6.01,55.5,98.91,3W,0.9241666666666667,16.45757071547421,12,5,1,2
SES_25575,2024-09-03 16:48:00,2024-09-03 19:32:34,32.0,164.6,527.42,4W,2.742777777777778,16.481875,16,1,0,9
SES_59475,2024-06-22 22:58:00,2024-06-23 00:16:56,1.98,78.9,34.09,2W,1.3155555555555556,17.21717171717172,22,5,1,6
SES_63899,2024-07-21 12:04:00,2024-07-21 14:58:45,21.64,174.8,351.28,4W,2.9125,16.232902033271717,12,6,1,7
SES_98019,2024-12-06 22:44:00,2024-12-06 23:42:38,5.36,58.6,94.24,3W,0.9772222222222222,17.582089552238806,22,4,0,12
SES_61724,2024-12-22 15:57:00,2024-12-22 16:34:30,2.0,37.5,34.75,2W,0.625,17.375,15,6,1,12
SES_65769,2024-07-01 13:16:00,2024-07-01 14:16:02,58.13,60.0,1042.62,4W,1.0005555555555556,17.936005504902802,13,0,0,7
SES_44214,2024-10-26 13:06:00,2024-10-26 15:31:27,58.3,145.5,916.72,4W,2.424166666666667,15.724185248713551,13,5,1,10
SES_42527,2024-09-12 17:13:00,2024-09-12 19:35:00,35.69,142.0,561.6,4W,2.3666666666666667,15.735500140095267,17,3,0,9
SES_19811,2024-01-24 13:42:00,2024-01-24 16:31:45,46.22,169.8,796.81,4W,2.8291666666666666,17.239506707053224,13,2,0,1
SES_20118,2024-03-09 16:18:00,2024-03-09 17:12:36,9.91,54.6,174.19,3W,0.91,17.577194752774975,16,5,1,3
SES_74742,2024-10-31 18:18:00,2024-10-31 19:07:46,5.02,49.8,76.97,3W,0.8294444444444444,15.332669322709165,18,3,0,10
SES_49135,2024-02-24 19:51:00,2024-02-24 21:01:02,24.18,70.0,411.73,4W,1.1672222222222222,17.027708850289496,19,5,1,2
SES_52523,2024-03-13 22:58:00,2024-03-14 00:08:37,2.31,70.6,35.45,2W,1.1769444444444443,15.346320346320347,22,2,0,3
SES_31797,2024-09-27 19:10:00,2024-09-27 20:13:44,22.38,63.7,384.23,4W,1.0622222222222222,17.16845397676497,19,4,0,9
SES_31810,2024-09-28 02:45:00,2024-09-28 04:16:03,2.84,91.1,45.93,2W,1.5175,16.172535211267608,2,5,1,9
SES_69041,2024-12-05 07:32:00,2024-12-05 10:30:39,58.99,178.7,1033.14,4W,2.9775,17.51381590100017,7,3,0,12
SES_33402,2024-11-30 19:35:00,2024-11-30 20:20:41,2.02,45.7,31.21,2W,0.7613888888888889,15.450495049504951,19,5,1,11
SES_12607,2024-07-18 21:16:00,2024-07-18 22:34:34,8.32,78.6,140.35,3W,1.3094444444444444,16.868990384615383,21,3,0,7
SES_15927,2024-12-08 17:14:00,2024-12-08 18:30:17,6.99,76.3,108.4,3W,1.271388888888889,15.507868383404864,17,6,1,12
SES_83760,2024-01-31 17:46:00,2024-01-31 19:48:28,57.6,122.5,970.97,4W,2.0411111111111113,16.857118055555556,17,2,0,1
SES_20130,2024-03-23 18:10:00,2024-03-23 18:58:36,7.13,48.6,119.73,3W,0.81,16.79242636746143,18,5,1,3
SES_69220,2024-02-25 14:05:00,2024-02-25 15:12:57,2.8,68.0,48.41,2W,1.1325,17.289285714285715,14,6,1,2
SES_93432,2024-09-11 15:31:00,2024-09-11 16:54:30,7.17,83.5,126.87,3W,1.3916666666666666,17.694560669456067,15,2,0,9
SES_72474,2024-12-30 23:24:00,2024-12-31 01:44:08,25.04,140.1,408.31,4W,2.3355555555555556,16.306309904153355,23,0,0,12
SES_31648,2024-11-22 17:17:00,2024-11-22 18:23:05,7.49,66.1,128.1,3W,1.101388888888889,17.102803738317757,17,4,0,11
SES_63263,2024-03-16 06:03:00,2024-03-16 06:50:08,7.54,47.1,122.67,3W,0.7855555555555556,16.26923076923077,6,5,1,3
SES_31099,2024-07-18 19:33:00,2024-07-18 21:18:07,3.23,105.1,56.95,2W,1.7519444444444445,17.63157894736842,19,3,0,7
SES_14500,2024-11-23 19:42:00,2024-11-23 20:34:33,23.94,52.6,399.19,4W,0.8758333333333334,16.674603174603174,19,5,1,11
SES_29836,2024-07-04 19:03:00,2024-07-04 20:12:08,8.32,69.1,144.84,3W,1.1522222222222223,17.408653846153847,19,3,0,7
SES_18028,2024-07-26 04:04:00,2024-07-26 06:55:13,20.03,171.2,346.43,4W,2.8536111111111113,17.295556665002497,4,4,0,7
SES_70088,2024-10-27 13:38:00,2024-10-27 15:12:42,33.46,94.7,559.43,4W,1.5783333333333334,16.719366407650924,13,6,1,10
SES_67938,2024-12-20 22:09:00,2024-12-20 23:09:45,2.01,60.8,34.16,2W,1.0125,16.99502487562189,22,4,0,12
SES_32251,2024-08-06 22:28:00,2024-08-07 00:54:05,33.71,146.1,580.18,4W,2.4347222222222222,17.210916641946007,22,1,0,8
SES_19386,2024-08-23 20:18:00,2024-08-23 23:08:06,58.03,170.1,1031.56,4W,2.835,17.77632259176288,20,4,0,8
SES_28405,2024-11-12 18:10:00,2024-11-12 19:06:10,53.47,56.2,819.46,4W,0.9361111111111111,15.325603141948758,18,1,0,11
SES_67847,2024-01-28 17:41:00,2024-01-28 19:10:21,29.76,89.4,509.07,4W,1.4891666666666667,17.105846774193548,17,6,1,1
SES_41537,2024-11-19 22:43:00,2024-11-19 23:25:24,7.52,42.4,134.94,3W,0.7066666666666667,17.944148936170212,22,1,0,11
SES_68280,2024-03-08 02:44:00,2024-03-08 04:04:32,8.29,80.5,127.93,3W,1.3422222222222222,15.431845597104948,2,4,0,3
SES_76330,2024-02-18 06:18:00,2024-02-18 07:29:00,54.88,71.0,854.53,4W,1.1833333333333333,15.57088192419825,6,6,1,2
SES_63846,2024-08-15 13:54:00,2024-08-15 15:40:59,51.35,107.0,771.94,4W,1.7830555555555556,15.032911392405063,13,3,0,8
SES_37138,2024-07-27 03:41:00,2024-07-27 05:45:32,55.65,124.5,844.83,4W,2.0755555555555554,15.1811320754717,3,5,1,7
SES_44539,2024-01-25 03:53:00,2024-01-25 05:16:17,8.34,83.3,131.33,3W,1.3880555555555556,15.747002398081536,3,3,0,1
SES_83904,2024-02-24 14:20:00,2024-02-24 16:00:32,55.86,100.5,860.29,4W,1.6755555555555555,15.400823487289653,14,5,1,2
SES_57964,2024-05-08 14:05:00,2024-05-08 15:20:26,38.98,75.4,679.56,4W,1.2572222222222222,17.43355566957414,14,2,0,5
SES_10022,2024-12-30 19:29:00,2024-12-30 20:58:06,7.44,89.1,112.94,3W,1.485,15.18010752688172,19,0,0,12
SES_67037,2024-11-26 18:11:00,2024-11-26 18:55:11,5.26,44.2,88.15,3W,0.7363888888888889,16.75855513307985,18,1,0,11
SES_88435,2024-12-18 17:32:00,2024-12-18 19:17:52,3.39,105.9,59.25,2W,1.7644444444444445,17.47787610619469,17,2,0,12
SES_28318,2024-06-15 08:06:00,2024-06-15 10:04:28,30.85,118.5,532.78,4W,1.9744444444444444,17.270016207455427,8,5,1,6
SES_18392,2024-03-07 16:39:00,2024-03-07 17:54:41,3.24,75.7,56.73,2W,1.261388888888889,17.509259259259256,16,3,0,3
SES_52989,2024-05-15 13:24:00,2024-05-15 14:57:18,1.68,93.3,28.25,2W,1.555,16.81547619047619,13,2,0,5
SES_29431,2024-11-25 23:56:00,2024-11-26 00:47:35,5.58,51.6,96.63,3W,0.8597222222222223,17.317204301075268,23,0,0,11
SES_41956,2024-03-16 21:21:00,2024-03-16 23:39:44,34.81,138.7,530.82,4W,2.312222222222222,15.24906636024131,21,5,1,3
SES_90215,2024-08-16 14:47:00,2024-08-16 15:52:00,5.53,65.0,98.11,3W,1.0833333333333333,17.74141048824593,14,4,0,8
SES_37606,2024-06-26 06:47:00,2024-06-26 08:42:10,28.38,115.2,489.36,4W,1.9194444444444445,17.2431289640592,6,2,0,6
SES_36140,2024-03-23 17:45:00,2024-03-23 19:20:01,47.41,95.0,848.71,4W,1.583611111111111,17.901497574351406,17,5,1,3
SES_47267,2024-08-09 03:27:00,2024-08-09 04:27:57,6.98,61.0,123.63,3W,1.0158333333333334,17.712034383954155,3,4,0,8
SES_74376,2024-12-20 15:01:00,2024-12-20 15:48:24,8.25,47.4,135.83,3W,0.79,16.464242424242425,15,4,0,12
SES_59485,2024-10-14 15:58:00,2024-10-14 17:49:04,2.13,111.1,32.16,2W,1.8511111111111112,15.098591549295774,15,0,0,10
SES_96169,2024-03-23 14:19:00,2024-03-23 16:16:40,56.46,117.7,943.38,4W,1.961111111111111,16.708820403825715,14,5,1,3
SES_43217,2024-03-28 17:36:00,2024-03-28 18:40:15,8.27,64.3,147.51,3W,1.0708333333333333,17.83675937122128,17,3,0,3
SES_71499,2024-03-10 20:20:00,2024-03-10 21:52:42,1.78,92.7,30.08,2W,1.545,16.89887640449438,20,6,1,3
SES_64871,2024-11-09 17:38:00,2024-11-09 19:03:10,53.69,85.2,827.75,4W,1.4194444444444445,15.417209908735334,17,5,1,11
SES_71188,2024-12-08 03:42:00,2024-12-08 04:51:27,8.27,69.5,126.33,3W,1.1575,15.275695284159614,3,6,1,12
SES_35891,2024-07-29 12:50:00,2024-07-29 14:48:53,38.32,118.9,689.53,4W,1.9813888888888889,17.993997912317326,12,0,0,7
SES_79762,2024-03-07 20:14:00,2024-03-07 20:57:00,2.81,43.0,47.45,2W,0.7166666666666667,16.88612099644128,20,3,0,3
SES_11099,2024-08-12 15:37:00,2024-08-12 16:58:46,8.3,81.8,148.29,3W,1.3627777777777779,17.866265060240963,15,0,0,8
SES_96952,2024-10-25 22:48:00,2024-10-26 00:09:14,8.09,81.2,135.9,3W,1.353888888888889,16.798516687268233,22,4,0,10
SES_98233,2024-09-18 03:33:00,2024-09-18 04:50:00,9.97,77.0,156.89,3W,1.2833333333333334,15.73620862587763,3,2,0,9
SES_93867,2024-04-09 21:10:00,2024-04-09 22:48:29,2.76,98.5,47.35,2W,1.6413888888888888,17.155797101449277,21,1,0,4
SES_53590,2024-12-01 16:28:00,2024-12-01 17:22:11,7.49,54.2,132.46,3W,0.9030555555555555,17.6849132176235,16,6,1,12
SES_27025,2024-10-29 17:45:00,2024-10-29 18:58:58,5.98,74.0,91.24,3W,1.2327777777777778,15.257525083612038,17,1,0,10
SES_44511,2024-02-06 10:17:00,2024-02-06 12:53:07,53.42,156.1,867.36,4W,2.6019444444444444,16.236615499812803,10,1,0,2
SES_84708,2024-01-08 22:49:00,2024-01-09 00:18:40,45.57,89.7,759.05,4W,1.4944444444444445,16.656791748957648,22,0,0,1
SES_27125,2024-10-05 21:20:00,2024-10-05 22:09:01,5.96,49.0,98.86,3W,0.8169444444444445,16.58724832214765,21,5,1,10
SES_96216,2024-05-31 11:40:00,2024-05-31 12:36:05,7.39,56.1,117.72,3W,0.9347222222222222,15.929634641407308,11,4,0,5
SES_32533,2024-11-02 20:02:00,2024-11-02 20:32:50,1.77,30.8,29.42,2W,0.5138888888888888,16.621468926553675,20,5,1,11
SES_61915,2024-06-03 23:59:00,2024-06-04 00:44:34,53.95,45.6,946.86,4W,0.7594444444444445,17.550695088044485,23,0,0,6
SES_24977,2024-05-24 14:33:00,2024-05-24 15:15:41,2.86,42.7,46.53,2W,0.7113888888888888,16.26923076923077,14,4,0,5
SES_58893,2024-01-07 22:05:00,2024-01-07 22:57:14,53.72,52.2,888.3,4W,0.8705555555555555,16.535740878629934,22,6,1,1
SES_68065,2024-07-04 23:15:00,2024-07-05 01:01:17,39.23,106.3,649.48,4W,1.771388888888889,16.555697170532756,23,3,0,7
SES_83807,2024-06-26 23:16:00,2024-06-27 00:43:05,25.04,87.1,395.06,4W,1.4513888888888888,15.777156549520768,23,2,0,6
SES_31959,2024-07-04 04:16:00,2024-07-04 06:03:21,3.26,107.4,51.13,2W,1.7891666666666666,15.684049079754603,4,3,0,7
SES_82363,2024-11-22 19:28:00,2024-11-22 21:17:20,2.56,109.3,40.24,2W,1.8222222222222222,15.71875,19,4,0,11
SES_58736,2024-07-16 11:21:00,2024-07-16 13:25:19,35.61,124.3,592.72,4W,2.0719444444444446,16.644762707104746,11,1,0,7
SES_27282,2024-02-22 06:49:00,2024-02-22 09:21:10,57.21,152.2,942.33,4W,2.536111111111111,16.47142108023073,6,3,0,2
SES_79059,2024-11-02 15:45:00,2024-11-02 16:39:27,6.14,54.5,106.55,3W,0.9075,17.35342019543974,15,5,1,11
SES_45248,2024-07-30 15:28:00,2024-07-30 16:31:16,1.69,63.3,26.15,2W,1.0544444444444445,15.473372781065088,15,1,0,7
SES_86634,2024-04-17 11:30:00,2024-04-17 12:43:39,59.27,73.7,960.94,4W,1.2275,16.212923907541757,11,2,0,4
SES_99366,2024-05-29 21:02:00,2024-05-29 21:32:50,2.62,30.8,41.58,2W,0.5138888888888888,15.870229007633586,21,2,0,5
SES_63047,2024-03-17 20:10:00,2024-03-17 21:21:16,5.82,71.3,98.59,3W,1.1877777777777778,16.939862542955325,20,6,1,3
SES_87822,2024-11-28 19:46:00,2024-11-28 20:52:51,51.41,66.9,849.59,4W,1.1141666666666667,16.52577319587629,19,3,0,11
SES_54593,2024-08-23 23:05:00,2024-08-24 00:41:30,1.97,96.5,31.91,2W,1.6083333333333334,16.19796954314721,23,4,0,8
SES_62010,2024-08-19 19:17:00,2024-08-19 20:02:14,2.66,45.2,45.28,2W,0.7538888888888889,17.022556390977442,19,0,0,8
SES_37027,2024-06-21 13:19:00,2024-06-21 15:37:05,23.23,138.1,368.21,4W,2.301388888888889,15.850624192854067,13,4,0,6
SES_69851,2024-04-22 22:01:00,2024-04-23 00:39:22,50.49,158.4,867.44,4W,2.6394444444444445,17.180431768667063,22,0,0,4
SES_82525,2024-03-09 08:01:00,2024-03-09 09:37:20,2.3,96.3,39.72,2W,1.6055555555555556,17.269565217391307,8,5,1,3
SES_72029,2024-09-18 21:30:00,2024-09-18 22:47:16,5.32,77.3,95.49,3W,1.2877777777777777,17.94924812030075,21,2,0,9
SES_36583,2024-03-09 22:44:00,2024-03-10 00:05:51,45.63,81.9,717.73,4W,1.3641666666666667,15.72934472934473,22,5,1,3
SES_11959,2024-06-16 12:57:00,2024-06-16 13:46:08,6.09,49.1,104.62,3W,0.8188888888888889,17.17898193760263,12,6,1,6
SES_65120,2024-10-27 23:54:00,2024-10-28 00:46:49,33.3,52.8,520.27,4W,0.8802777777777778,15.623723723723725,23,6,1,10
SES_34839,2024-01-03 18:42:00,2024-01-03 20:05:01,8.78,83.0,132.69,3W,1.3836111111111111,15.112756264236904,18,2,0,1
SES_52394,2024-07-20 10:48:00,2024-07-20 11:53:17,8.02,65.3,141.19,3W,1.0880555555555556,17.604738154613468,10,5,1,7
SES_44590,2024-01-04 03:01:00,2024-01-04 05:35:00,41.54,154.0,663.09,4W,2.566666666666667,15.96268656716418,3,3,0,1
SES_48555,2024-03-16 21:08:00,2024-03-16 21:46:03,1.86,38.1,29.59,2W,0.6341666666666667,15.908602150537634,21,5,1,3
SES_61982,2024-07-23 20:21:00,2024-07-23 21:11:52,45.71,50.9,715.68,4W,0.8477777777777777,15.656967840735067,20,1,0,7
SES_52032,2024-12-04 22:21:00,2024-12-04 23:03:09,9.1,42.2,155.2,3W,0.7025,17.054945054945055,22,2,0,12
SES_22381,2024-08-15 20:09:00,2024-08-15 21:00:37,22.93,51.6,353.26,4W,0.8602777777777778,15.406018316615787,20,3,0,8
SES_27273,2024-01-04 16:36:00,2024-01-04 18:00:49,2.2,84.8,34.7,2W,1.4136111111111112,15.772727272727273,16,3,0,1
SES_52060,2024-11-04 12:48:00,2024-11-04 13:37:23,8.15,49.4,135.29,3W,0.8230555555555555,16.599999999999998,12,0,0,11
SES_72036,2024-05-16 23:59:00,2024-05-17 01:36:22,38.92,97.4,688.5,4W,1.6227777777777779,17.690133607399794,23,3,0,5
SES_17742,2024-12-14 13:23:00,2024-12-14 14:46:45,6.33,83.8,102.71,3W,1.3958333333333333,16.225908372827803,13,5,1,12
SES_70842,2024-12-29 12:51:00,2024-12-29 13:32:25,6.25,41.4,100.2,3W,0.6902777777777778,16.032,12,6,1,12
SES_85248,2024-02-18 23:18:00,2024-02-19 01:29:26,56.73,131.4,932.78,4W,2.1905555555555556,16.442446677243083,23,6,1,2
SES_75613,2024-05-04 22:05:00,2024-05-04 23:16:16,5.46,71.3,95.74,3W,1.1877777777777778,17.534798534798533,22,5,1,5
SES_67645,2024-07-12 22:14:00,2024-07-12 23:58:05,2.81,104.1,50.0,2W,1.7347222222222223,17.793594306049823,22,4,0,7
SES_69503,2024-12-10 20:49:00,2024-12-10 22:54:31,57.04,125.5,908.5,4W,2.0919444444444446,15.92741935483871,20,1,0,12
SES_32504,2024-05-29 16:28:00,2024-05-29 17:33:55,9.08,65.9,140.28,3W,1.0986111111111112,15.449339207048459,16,2,0,5
SES_29510,2024-12-14 03:35:00,2024-12-14 05:11:28,57.66,96.5,905.82,4W,1.6077777777777778,15.70967741935484,3,5,1,12
SES_68037,2024-07-13 12:37:00,2024-07-13 13:32:35,5.68,55.6,87.71,3W,0.9263888888888889,15.441901408450704,12,5,1,7
SES_93535,2024-04-13 20:03:00,2024-04-13 20:46:48,8.43,43.8,140.79,3W,0.73,16.701067615658364,20,5,1,4
SES_37863,2024-10-25 22:54:00,2024-10-25 23:48:01,53.86,54.0,884.8,4W,0.9002777777777777,16.42777571481619,22,4,0,10
SES_28495,2024-05-21 20:45:00,2024-05-21 21:32:42,7.96,47.7,138.47,3W,0.795,17.39572864321608,20,1,0,5
SES_83433,2024-05-04 22:54:00,2024-05-05 00:17:37,6.01,83.6,94.83,3W,1.3936111111111111,15.778702163061565,22,5,1,5
SES_84078,2024-11-30 10:09:00,2024-11-30 11:44:07,33.71,95.1,563.29,4W,1.5852777777777778,16.709878374369623,10,5,1,11
SES_68482,2024-10-21 17:13:00,2024-10-21 17:47:59,1.73,35.0,29.67,2W,0.5830555555555555,17.15028901734104,17,0,0,10
SES_24874,2024-08-13 01:36:00,2024-08-13 02:25:25,23.54,49.4,389.41,4W,0.8236111111111111,16.54248088360238,1,1,0,8
SES_56868,2024-01-10 09:58:00,2024-01-10 12:07:06,32.2,129.1,511.61,4W,2.151666666666667,15.888509316770186,9,2,0,1
SES_88551,2024-01-08 22:16:00,2024-01-08 23:44:28,2.4,88.5,41.6,2W,1.4744444444444444,17.333333333333336,22,0,0,1
SES_83990,2024-05-27 23:46:00,2024-05-28 00:51:39,6.63,65.7,115.99,3W,1.0941666666666667,17.4947209653092,23,0,0,5
SES_32368,2024-01-17 12:51:00,2024-01-17 15:15:42,42.36,144.7,725.55,4W,2.4116666666666666,17.128186968838527,12,2,0,1
SES_46796,2024-05-31 16:19:00,2024-05-31 18:54:15,50.38,155.3,833.51,4W,2.5875,16.54446208813021,16,4,0,5
SES_41350,2024-04-02 12:18:00,2024-04-02 13:17:14,28.13,59.2,433.08,4W,0.9872222222222222,15.395662993245645,12,1,0,4
SES_28669,2024-06-22 17:18:00,2024-06-22 19:55:18,34.96,157.3,610.81,4W,2.6216666666666666,17.471681922196794,17,5,1,6
SES_95684,2024-12-27 04:52:00,2024-12-27 06:48:44,30.72,116.7,524.31,4W,1.9455555555555555,17.0673828125,4,4,0,12
SES_36210,2024-04-14 12:13:00,2024-04-14 14:43:54,30.13,150.9,477.5,4W,2.515,15.847992034517093,12,6,1,4
SES_19389,2024-10-10 23:45:00,2024-10-11 00:28:20,1.54,43.3,25.61,2W,0.7222222222222222,16.629870129870127,23,3,0,10
SES_11996,2024-05-01 12:10:00,2024-05-01 13:35:35,50.42,85.6,863.27,4W,1.426388888888889,17.121578738595794,12,2,0,5
